id	audio	n_frames	tgt_text	src_text
test_ted_1137_92	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_92.wav	186	but then reality's always unpredictable.	but then reality's always unpredictable.
test_ted_1137_93	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_93.wav	391	and that's the beauty of doing things that are used and interact with people.	and that's the beauty of doing things that are used and interact with people.
test_ted_1137_94	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_94.wav	682	here is an image then of the building with the physical pixels, the pixels made of water, and then projections on them.	here is an image then of the building with the physical pixels, the pixels made of water, and then projections on them.
test_ted_1137_95	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_95.wav	342	and this is what led us to think about the following project i'll show you now.	and this is what led us to think about the following project i'll show you now.
test_ted_1137_96	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_96.wav	267	that's, imagine those pixels could actually start flying.	that's, imagine those pixels could actually start flying.
test_ted_1137_97	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_97.wav	1064	imagine you could have small helicopters that move in the air, and then each of them with a small pixel in changing lights — almost as a cloud that can move in space.	imagine you could have small helicopters that move in the air, and then each of them with a small pixel in changing lights — almost as a cloud that can move in space.
test_ted_1137_98	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_98.wav	64	here is the video.	here is the video.
test_ted_1137_100	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_100.wav	1249	so imagine one helicopter, like the one we saw before, moving with others, in synchrony.	so imagine one helicopter, like the one we saw before, moving with others, in synchrony.
test_ted_1137_101	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_101.wav	121	so you can have this cloud.	so you can have this cloud.
test_ted_1137_102	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_102.wav	778	you can have a kind of flexible screen or display, like this — a regular configuration in two dimensions.	you can have a kind of flexible screen or display, like this — a regular configuration in two dimensions.
test_ted_1137_103	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_103.wav	617	or in regular, but in three dimensions, where the thing that changes is the light, not the pixels' position.	or in regular, but in three dimensions, where the thing that changes is the light, not the pixels' position.
test_ted_1137_104	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_104.wav	1284	you can play with a different type.	you can play with a different type.
test_ted_1137_105	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_105.wav	722	imagine your screen could just appear in different scales or sizes, different types of resolution.	imagine your screen could just appear in different scales or sizes, different types of resolution.
test_ted_1137_106	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_106.wav	845	but then the whole thing can be just a 3d cloud of pixels that you can approach and move through it and see from many, many directions.	but then the whole thing can be just a 3d cloud of pixels that you can approach and move through it and see from many, many directions.
test_ted_1137_107	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_107.wav	525	here is the real flyfire control and going down to form the regular grid as before.	here is the real flyfire control and going down to form the regular grid as before.
test_ted_1137_108	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_108.wav	179	when you turn on the light, actually you see this.	when you turn on the light, actually you see this.
test_ted_1137_109	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_109.wav	106	so the same as we saw before.	so the same as we saw before.
test_ted_1137_110	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_110.wav	239	and imagine each of them then controlled by people.	and imagine each of them then controlled by people.
test_ted_1137_111	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_111.wav	516	you can have each pixel having an input that comes from people, from people's movement, or so and so.	you can have each pixel having an input that comes from people, from people's movement, or so and so.
test_ted_1137_112	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_112.wav	190	i want to show you something here for the first time.	i want to show you something here for the first time.
test_ted_1137_113	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_113.wav	1279	we've been working with roberto bolle, one of today's top ballet dancers — the étoile at metropolitan in new york and la scala in milan — and actually captured his movement in 3d in order to use it as an input for flyfire.	we've been working with roberto bolle, one of today's top ballet dancers — the étoile at metropolitan in new york and la scala in milan — and actually captured his movement in 3d in order to use it as an input for flyfire.
test_ted_1137_114	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_114.wav	263	and here you can see roberto dancing.	and here you can see roberto dancing.
test_ted_1137_115	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_115.wav	347	you see on the left the pixels, the different resolutions being captured.	you see on the left the pixels, the different resolutions being captured.
test_ted_1137_116	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_116.wav	339	it's both 3d scanning in real time and motion capture.	it's both 3d scanning in real time and motion capture.
test_ted_1137_117	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_117.wav	212	so you can reconstruct a whole movement.	so you can reconstruct a whole movement.
test_ted_1137_118	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_118.wav	859	you can go all the way through.	you can go all the way through.
test_ted_1137_119	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_119.wav	673	but then, once we have the pixels, then you can play with them and play with color and movement and gravity and rotation.	but then, once we have the pixels, then you can play with them and play with color and movement and gravity and rotation.
test_ted_1137_120	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_120.wav	315	so we want to use this as one of the possible inputs for flyfire.	so we want to use this as one of the possible inputs for flyfire.
test_ted_1137_121	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_121.wav	2157	i wanted to show you the last project we are working on.	i wanted to show you the last project we are working on.
test_ted_1137_122	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_122.wav	240	it's something we're working on for the london olympics.	it's something we're working on for the london olympics.
test_ted_1137_123	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_123.wav	96	it's called the cloud.	it's called the cloud.
test_ted_1137_124	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_124.wav	1099	and the idea here is, imagine, again, we can involve people in doing something and changing our environment — almost to impart what we call cloud raising — like barn raising, but with a cloud.	and the idea here is, imagine, again, we can involve people in doing something and changing our environment — almost to impart what we call cloud raising — like barn raising, but with a cloud.
test_ted_1137_125	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_125.wav	313	imagine you can have everybody make a small donation for one pixel.	imagine you can have everybody make a small donation for one pixel.
test_ted_1137_126	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_126.wav	904	and i think what is remarkable that has happened over the past couple of years is that, over the past couple of decades, we went from the physical world to the digital one.	and i think what is remarkable that has happened over the past couple of years is that, over the past couple of decades, we went from the physical world to the digital one.
test_ted_1137_127	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_127.wav	394	this has been digitizing everything, knowledge, and making that accessible through the internet.	this has been digitizing everything, knowledge, and making that accessible through the internet.
test_ted_1137_128	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_128.wav	869	now today, for the first time — and the obama campaign showed us this — we can go from the digital world, from the self-organizing power of networks, to the physical one.	now today, for the first time — and the obama campaign showed us this — we can go from the digital world, from the self-organizing power of networks, to the physical one.
test_ted_1137_129	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_129.wav	379	this can be, in our case, we want to use it for designing and doing a symbol.	this can be, in our case, we want to use it for designing and doing a symbol.
test_ted_1137_130	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_130.wav	180	that means something built in a city.	that means something built in a city.
test_ted_1137_131	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_131.wav	931	but tomorrow it can be, in order to tackle today's pressing challenges — think about climate change or co2 emissions — how we can go from the digital world to the physical one.	but tomorrow it can be, in order to tackle today's pressing challenges — think about climate change or co2 emissions — how we can go from the digital world to the physical one.
test_ted_1137_132	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_132.wav	423	so the idea that we can actually involve people in doing this thing together, collectively.	so the idea that we can actually involve people in doing this thing together, collectively.
test_ted_1137_133	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_133.wav	626	the cloud is a cloud, again, made of pixels, in the same way as the real cloud is a cloud made of particles.	the cloud is a cloud, again, made of pixels, in the same way as the real cloud is a cloud made of particles.
test_ted_1137_134	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_134.wav	367	and those particles are water, where our cloud is a cloud of pixels.	and those particles are water, where our cloud is a cloud of pixels.
test_ted_1137_135	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_135.wav	273	it's a physical structure in london, but covered with pixels.	it's a physical structure in london, but covered with pixels.
test_ted_1137_136	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_136.wav	257	you can move inside, have different types of experiences.	you can move inside, have different types of experiences.
test_ted_1137_137	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_137.wav	1035	you can actually see from underneath, sharing the main moments for the olympics in 2012 and beyond, and really using it as a way to connect with the community.	you can actually see from underneath, sharing the main moments for the olympics in 2012 and beyond, and really using it as a way to connect with the community.
test_ted_1137_138	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_138.wav	1931	so both the physical cloud in the sky and something you can go to the top [of], like london's new mountaintop. you can enter inside it. and a kind of new digital beacon for the night — but most importantly, a new type of experience for anybody who will go to the top.	so both the physical cloud in the sky and something you can go to the top [of], like london's new mountaintop. you can enter inside it. and a kind of new digital beacon for the night — but most importantly, a new type of experience for anybody who will go to the top.
test_ted_1137_139	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1137_139.wav	99	thank you.	thank you.
test_ted_1144_0	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_0.wav	1285	my name is amit. and 18 months ago, i had another job at google, and i pitched this idea of doing something with museums and art to my boss who's actually here, and she allowed me to do it.	my name is amit. and 18 months ago, i had another job at google, and i pitched this idea of doing something with museums and art to my boss who's actually here, and she allowed me to do it.
test_ted_1144_1	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_1.wav	164	and it took 18 months.	and it took 18 months.
test_ted_1144_2	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_2.wav	582	a lot of fun, negotiations and stories, i can tell you, with 17 very interesting museums from nine countries.	a lot of fun, negotiations and stories, i can tell you, with 17 very interesting museums from nine countries.
test_ted_1144_3	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_3.wav	136	but i'm going to focus on the demo.	but i'm going to focus on the demo.
test_ted_1144_4	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_4.wav	273	there are a lot of stories about why we did this.	there are a lot of stories about why we did this.
test_ted_1144_5	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_5.wav	441	i think my personal story is explained very simply on the slide, and it's access.	i think my personal story is explained very simply on the slide, and it's access.
test_ted_1144_6	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_6.wav	210	and i grew up in india.	and i grew up in india.
test_ted_1144_7	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_7.wav	598	i had a great education — i'm not complaining — but i didn't have access to a lot of these museums and these artworks.	i had a great education — i'm not complaining — but i didn't have access to a lot of these museums and these artworks.
test_ted_1144_8	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_8.wav	411	and so when i started traveling and going to these museums, i started learning a lot.	and so when i started traveling and going to these museums, i started learning a lot.
test_ted_1144_9	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_9.wav	705	and while working at google, i tried to put this desire to make it more accessible with technology together.	and while working at google, i tried to put this desire to make it more accessible with technology together.
test_ted_1144_10	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_10.wav	463	so we formed a team, a great team of people, and we started doing this.	so we formed a team, a great team of people, and we started doing this.
test_ted_1144_11	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_11.wav	562	i'm going to probably get into the demo and then tell you a couple of the interesting things we've had since launch.	i'm going to probably get into the demo and then tell you a couple of the interesting things we've had since launch.
test_ted_1144_12	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_12.wav	595	so, simple: you come to googleartproject.com. you look around at all these museums here.	so, simple: you come to googleartproject.com. you look around at all these museums here.
test_ted_1144_13	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_13.wav	397	you've got the uffizi, you've got the moma, the hermitage, the rijks, the van gogh.	you've got the uffizi, you've got the moma, the hermitage, the rijks, the van gogh.
test_ted_1144_14	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_14.wav	488	i'm going to actually get to one of my favorites, the metropolitan museum of art in new york.	i'm going to actually get to one of my favorites, the metropolitan museum of art in new york.
test_ted_1144_15	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_15.wav	238	two ways of going in — very simple.	two ways of going in — very simple.
test_ted_1144_16	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_16.wav	248	click and, bang, you're in this museum.	click and, bang, you're in this museum.
test_ted_1144_17	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_17.wav	372	it doesn't matter where you are — bombay, mexico, it doesn't really matter.	it doesn't matter where you are — bombay, mexico, it doesn't really matter.
test_ted_1144_18	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_18.wav	152	you move around, you have fun.	you move around, you have fun.
test_ted_1144_19	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_19.wav	169	you want to navigate around the museum?	you want to navigate around the museum?
test_ted_1144_20	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_20.wav	304	open the plan up, and, in one click, jump.	open the plan up, and, in one click, jump.
test_ted_1144_21	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_21.wav	502	you're in there, you want to go to the end of the corridor. keep going. have fun. explore.	you're in there, you want to go to the end of the corridor. keep going. have fun. explore.
test_ted_1144_23	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_23.wav	133	thanks. i haven't come to the best part.	thanks. i haven't come to the best part.
test_ted_1144_25	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_25.wav	718	so now i'm in front of one of my favorite paintings, "the harvesters" by pieter bruegel at the met.	so now i'm in front of one of my favorite paintings, "the harvesters" by pieter bruegel at the met.
test_ted_1144_26	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_26.wav	101	i see this plus sign.	i see this plus sign.
test_ted_1144_27	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_27.wav	211	if the museum has given us the image, you click on it.	if the museum has given us the image, you click on it.
test_ted_1144_28	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_28.wav	114	now this is one of the images.	now this is one of the images.
test_ted_1144_29	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_29.wav	189	so this is all of the meta-data information.	so this is all of the meta-data information.
test_ted_1144_30	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_30.wav	487	for those of you who are truly interested in art, you can click this — but i'm going to click this off right now.	for those of you who are truly interested in art, you can click this — but i'm going to click this off right now.
test_ted_1144_31	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_31.wav	382	and this is one of these images that we captured in what we call gigapixel technology.	and this is one of these images that we captured in what we call gigapixel technology.
test_ted_1144_32	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_32.wav	407	so this image, for example, has close to, i think, around 10 billion pixels.	so this image, for example, has close to, i think, around 10 billion pixels.
test_ted_1144_33	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_33.wav	902	and i get a lot of people asking me: "what do you get for 10 billion pixels?" so i'm going to try and show you what you really get for 10 billion pixels. you can zoom around very simply.	and i get a lot of people asking me: "what do you get for 10 billion pixels?" so i'm going to try and show you what you really get for 10 billion pixels. you can zoom around very simply.
test_ted_1144_34	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_34.wav	188	you see some fun stuff happening here.	you see some fun stuff happening here.
test_ted_1144_35	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_35.wav	245	i love this guy; his expression is priceless.	i love this guy; his expression is priceless.
test_ted_1144_36	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_36.wav	228	but then you really want to go deep.	but then you really want to go deep.
test_ted_1144_37	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_37.wav	372	and so i started playing around, and i found something going on over here.	and so i started playing around, and i found something going on over here.
test_ted_1144_38	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_38.wav	742	and i was like, "hold on. that sounds interesting." went in, and i started noticing that these kids were actually beating something.	and i was like, "hold on. that sounds interesting." went in, and i started noticing that these kids were actually beating something.
test_ted_1144_39	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_39.wav	1069	i did a little research, spoke to a couple of my contacts at the met, and actually found out that this is a game called squall, which involves beating a goose with a stick on shrove tuesday.	i did a little research, spoke to a couple of my contacts at the met, and actually found out that this is a game called squall, which involves beating a goose with a stick on shrove tuesday.
test_ted_1144_40	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_40.wav	186	and apparently it was quite popular.	and apparently it was quite popular.
test_ted_1144_41	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_41.wav	273	i don't know why they did it, but i learned something about it.	i don't know why they did it, but i learned something about it.
test_ted_1144_42	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_42.wav	330	now just to get really deep in, you can really get to the cracks.	now just to get really deep in, you can really get to the cracks.
test_ted_1144_43	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_43.wav	395	now just to give you some perspective, i'm going to zoom out so you really see what you get.	now just to give you some perspective, i'm going to zoom out so you really see what you get.
test_ted_1144_44	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_44.wav	369	here is where we were, and this is the painting.	here is where we were, and this is the painting.
test_ted_1144_45	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_45.wav	7	(applause)	(applause)
test_ted_1144_46	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_46.wav	918	the best is yet to come — so in a second.	the best is yet to come — so in a second.
test_ted_1144_47	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_47.wav	471	so now let's just quickly jump into the moma, again in new york.	so now let's just quickly jump into the moma, again in new york.
test_ted_1144_48	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_48.wav	498	so another one of my favorites, "the starry night." now the example i showed you was all about finding details.	so another one of my favorites, "the starry night." now the example i showed you was all about finding details.
test_ted_1144_49	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_49.wav	166	but what if you want to see brush strokes?	but what if you want to see brush strokes?
test_ted_1144_50	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_50.wav	597	and what if you want to see how van gogh actually created this masterpiece? you zoom in. you really go in.	and what if you want to see how van gogh actually created this masterpiece? you zoom in. you really go in.
test_ted_1144_51	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_51.wav	442	i'm going to go to one of my favorite parts in this painting, and i'm really going to get to the cracks.	i'm going to go to one of my favorite parts in this painting, and i'm really going to get to the cracks.
test_ted_1144_52	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_52.wav	499	this is "the starry night," i think, never seen like this before.	this is "the starry night," i think, never seen like this before.
test_ted_1144_53	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_53.wav	170	i'm going to show you my other favorite feature.	i'm going to show you my other favorite feature.
test_ted_1144_54	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_54.wav	185	there's a lot of other stuff here, but i don't have time.	there's a lot of other stuff here, but i don't have time.
test_ted_1144_55	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_55.wav	248	this is the real cool part. it's called collections.	this is the real cool part. it's called collections.
test_ted_1144_56	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_56.wav	680	any one of you, anybody — doesn't matter if you're rich, if you're poor, if you have a fancy house — doesn't matter.	any one of you, anybody — doesn't matter if you're rich, if you're poor, if you have a fancy house — doesn't matter.
test_ted_1144_57	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_57.wav	430	you can go and create your own museum online — create your own collection across all these images.	you can go and create your own museum online — create your own collection across all these images.
test_ted_1144_58	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_58.wav	559	very simply, you go in — and i've created this, called the power of zoom — you can just zoom around.	very simply, you go in — and i've created this, called the power of zoom — you can just zoom around.
test_ted_1144_59	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_59.wav	288	this is "the ambassadors," based in the national gallery.	this is "the ambassadors," based in the national gallery.
test_ted_1144_60	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_60.wav	724	you can annotate the stuff, send it to your friends and really get a conversation going about what you're feeling when you go through these masterpieces.	you can annotate the stuff, send it to your friends and really get a conversation going about what you're feeling when you go through these masterpieces.
test_ted_1144_61	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_61.wav	718	so i think, in conclusion, for me, the main thing is that all the amazing stuff here does not really come from google.	so i think, in conclusion, for me, the main thing is that all the amazing stuff here does not really come from google.
test_ted_1144_62	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_62.wav	223	it doesn't, in my opinion, even come from the museums.	it doesn't, in my opinion, even come from the museums.
test_ted_1144_63	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_63.wav	63	i probably shouldn't say that.	i probably shouldn't say that.
test_ted_1144_64	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_64.wav	200	it really comes from these artists.	it really comes from these artists.
test_ted_1144_65	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_65.wav	235	and that's been my humbling experience in this.	and that's been my humbling experience in this.
test_ted_1144_66	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_66.wav	622	i mean, i hope in this digital medium that we do justice to their artwork and represent it properly online.	i mean, i hope in this digital medium that we do justice to their artwork and represent it properly online.
test_ted_1144_67	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_67.wav	805	and the biggest question i get asked nowadays is, "did you do this to replicate the experience of going to a museum?" and the answer is no.	and the biggest question i get asked nowadays is, "did you do this to replicate the experience of going to a museum?" and the answer is no.
test_ted_1144_68	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_68.wav	203	it's to supplement the experience.	it's to supplement the experience.
test_ted_1144_69	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_69.wav	116	and that's it. thank you.	and that's it. thank you.
test_ted_1144_71	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1144_71.wav	5	thank you.	thank you.
test_ted_1160_0	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_0.wav	411	this is a representation of your brain, and your brain can be broken into two parts.	this is a representation of your brain, and your brain can be broken into two parts.
test_ted_1160_1	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_1.wav	515	there's the left half, which is the logical side, and then the right half, which is the intuitive.	there's the left half, which is the logical side, and then the right half, which is the intuitive.
test_ted_1160_2	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_2.wav	483	and so if we had a scale to measure the aptitude of each hemisphere, then we can plot our brain.	and so if we had a scale to measure the aptitude of each hemisphere, then we can plot our brain.
test_ted_1160_3	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_3.wav	298	and for example, this would be somebody who's completely logical.	and for example, this would be somebody who's completely logical.
test_ted_1160_4	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_4.wav	244	this would be someone who's entirely intuitive.	this would be someone who's entirely intuitive.
test_ted_1160_5	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_5.wav	229	so where would you put your brain on this scale?	so where would you put your brain on this scale?
test_ted_1160_6	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_6.wav	976	some of us may have opted for one of these extremes, but i think for most people in the audience, your brain is something like this — with a high aptitude in both hemispheres at the same time.	some of us may have opted for one of these extremes, but i think for most people in the audience, your brain is something like this — with a high aptitude in both hemispheres at the same time.
test_ted_1160_7	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_7.wav	186	it's not like they're mutually exclusive or anything.	it's not like they're mutually exclusive or anything.
test_ted_1160_8	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_8.wav	209	you can be logical and intuitive.	you can be logical and intuitive.
test_ted_1160_9	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_9.wav	930	and so i consider myself one of these people, along with most of the other experimental quantum physicists, who need a good deal of logic to string together these complex ideas.	and so i consider myself one of these people, along with most of the other experimental quantum physicists, who need a good deal of logic to string together these complex ideas.
test_ted_1160_10	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_10.wav	463	but at the same time, we need a good deal of intuition to actually make the experiments work.	but at the same time, we need a good deal of intuition to actually make the experiments work.
test_ted_1160_11	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_11.wav	137	how do we develop this intuition?	how do we develop this intuition?
test_ted_1160_12	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_12.wav	116	well we like to play with stuff.	well we like to play with stuff.
test_ted_1160_13	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_13.wav	441	so we go out and play with it, and then we see how it acts, and then we develop our intuition from there.	so we go out and play with it, and then we see how it acts, and then we develop our intuition from there.
test_ted_1160_14	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_14.wav	297	and really you do the same thing.	and really you do the same thing.
test_ted_1160_15	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_15.wav	743	so some intuition that you may have developed over the years is that one thing is only in one place at a time.	so some intuition that you may have developed over the years is that one thing is only in one place at a time.
