id	audio	n_frames	tgt_text	src_text
test_ted_1160_13	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_13.wav	441	Wir gehen also raus und spielen damit und schauen dann wie es reagiert. Und dann fangen wir dort an unsere Intuition zu entwickeln.	so we go out and play with it, and then we see how it acts, and then we develop our intuition from there.
test_ted_1160_14	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_14.wav	297	Im Grunde machen Sie das gleiche.	and really you do the same thing.
test_ted_1160_15	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_15.wav	743	Also eine der Intuitionen die sie über die Jahre entwickelt haben, ist vermutlich, dass ein Ding zur gleichen Zeit nur an einem Ort sein kann.	so some intuition that you may have developed over the years is that one thing is only in one place at a time.
test_ted_1160_16	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_16.wav	909	Ich meine, es kann seltsam klingen darüber nachzudenken, dass ein Ding zur gleichen Zeit an zwei verschiedenen Orten ist, aber Sie wurden mit dieser Idee nicht geboren, Sie haben sie entwickelt.	i mean, it can sound weird to think about one thing being in two different places at the same time, but you weren't born with this notion, you developed it.
test_ted_1160_17	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_17.wav	256	Ich erinnere mich daran ein Kind beim Spielen auf einer Bodenschwelle zu sehen.	and i remember watching a kid playing on a car stop.
test_ted_1160_18	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_18.wav	326	Er war noch ein Kleinkind und nicht sehr gut darin und er fiel ständig hin.	he was just a toddler and he wasn't very good at it, and he kept falling over.
test_ted_1160_19	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_19.wav	866	Aber ich wette, dass ihn das Spielen mit der Bodenschwelle eine sehr wertvolle Lektion lehrte, nämlich das große Dinge dich nicht einfach vorbei lassen, und dass sie an einer Stelle bleiben.	but i bet playing with this car stop taught him a really valuable lesson, and that's that large things don't let you get right past them, and that they stay in one place.
test_ted_1160_20	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_20.wav	518	Und das ist ein großartiges konzeptionelles Modell der Welt, so lange Sie kein Teilchenphysiker sind.	and so this is a great conceptual model to have of the world, unless you're a particle physicist.
test_ted_1160_21	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_21.wav	659	Es wäre ein furchtbares Modell für einen Teilchenphysiker, weil sie nicht mit Bodenschwellen spielen, sondern mit diesen kleinen seltsamen Teilchen.	it'd be a terrible model for a particle physicist, because they don't play with car stops, they play with these little weird particles.
test_ted_1160_22	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_22.wav	958	Und wenn sie mit ihren Teilchen spielen, stellen sie alle möglichen seltsamen Dinge fest — wie dass sie direkt durch Mauern fliegen, oder dass sie zur gleichen Zeit an zwei verschiedenen Orten sein können.	and when they play with their particles, they find they do all sorts of really weird things — like they can fly right through walls, or they can be in two different places at the same time.
test_ted_1160_23	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_23.wav	584	Und so schrieben sie alle diese Beobachtungen auf, und nannten sie die Theorie der Quantenmechanik.	and so they wrote down all these observations, and they called it the theory of quantum mechanics.
test_ted_1160_24	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_24.wav	784	Das war der Stand der Physik vor einigen Jahren; man brauchte Quantenmechanik um die kleinen, winzigen Teilchen zu beschreiben.	and so that's where physics was at a few years ago; you needed quantum mechanics to describe little, tiny particles.
test_ted_1160_25	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_25.wav	498	Aber man brauchte sie nicht um die großen alltäglichen Objekte um uns herum zu beschreiben.	but you didn't need it to describe the large, everyday objects around us.
test_ted_1160_26	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_26.wav	584	Das hat meine Intuition nicht gemocht und das vielleicht nur weil ich nicht so oft mit Teilchen spiele.	this didn't really sit well with my intuition, and maybe it's just because i don't play with particles very often.
test_ted_1160_27	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_27.wav	303	Naja, ich spiele manchmal mit ihnen, aber nicht sehr oft.	well, i play with them sometimes, but not very often.
test_ted_1160_28	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_28.wav	112	Und ich habe sie noch nie gesehen.	and i've never seen them.
test_ted_1160_29	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_29.wav	246	Ich meine, niemand hat jemals ein Teilchen gesehen.	i mean, nobody's ever seen a particle.
test_ted_1160_30	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_30.wav	243	Aber meine logische Seite hat es auch nicht gemocht.	but it didn't sit well with my logical side either.
test_ted_1160_31	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_31.wav	1005	Denn wenn alle Sachen aus Teilchen bestehen und all diese Teilchen den Regeln der Quantenmechanik folgen, sollte dann nicht einfach alles den Regeln der Quantenmechanik folgen?	because if everything is made up of little particles and all the little particles follow quantum mechanics, then shouldn't everything just follow quantum mechanics?
test_ted_1160_32	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_32.wav	156	Ich sehe keinen Grund, warum das nicht so sein sollte.	i don't see any reason why it shouldn't.
test_ted_1160_33	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_33.wav	729	Ich würde mich also deutliche besser mit der ganzen Sache fühlen, wenn wir irgendwie zeigen könnten, dass Alltagsgegenstände auch den Regeln der Quantenmechanik folgen.	and so i'd feel a lot better about the whole thing if we could somehow show that an everyday object also follows quantum mechanics.
test_ted_1160_34	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_34.wav	270	Also machte ich mich vor ein paar Jahren daran, genau das zu tun.	so a few years ago, i set off to do just that.
test_ted_1160_35	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_35.wav	900	Ich erschuf eins. Dies ist das erste Objekt, das Sie sehen können, das in der quantenmechanischen Superposition war.	so i made one. this is the first object that you can see that has been in a mechanical quantum superposition.
test_ted_1160_36	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_36.wav	268	Was wir uns hier also ansehen ist ein winziger Computer Chip.	so what we're looking at here is a tiny computer chip.
test_ted_1160_37	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_37.wav	324	Und Sie können diesen grünen Punkt dort in der Mitte sehen.	and you can sort of see this green dot right in the middle.
test_ted_1160_38	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_38.wav	243	Das ist das Stück Metall über das ich gleich reden werde.	and that's this piece of metal i'm going to be talking about in a minute.
test_ted_1160_39	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_39.wav	190	Das ist ein Bild des Objekts.	this is a photograph of the object.
test_ted_1160_40	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_40.wav	128	Hier vergrößere ich es etwas.	and here i'll zoom in a little bit.
test_ted_1160_41	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_41.wav	129	Wir schauen genau hier ins Zentrum.	we're looking right there in the center.
test_ted_1160_42	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_42.wav	303	Und hier ist eine wirklich sehr große Nahaufnahme dieses kleinen Stücks Metall.	and then here's a really, really big close-up of the little piece of metal.
test_ted_1160_43	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_43.wav	476	Was wir uns also ansehen ist ein kleines Stück Metall es ist wie ein Sprungbrett geformt und es steht über der Kante über.	so what we're looking at is a little chunk of metal, and it's shaped like a diving board, and it's sticking out over a ledge.
test_ted_1160_44	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_44.wav	356	Ich machte also dieses Ding auf ähnliche Weise auf die man einen Computer Chip macht.	and so i made this thing in nearly the same way as you make a computer chip.
test_ted_1160_45	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_45.wav	650	Ich ging ein einen sauberen Raum mit neuen Siliziumscheiben, und rackerte für 100 Stunden an all den großen Geräten.	i went into a clean room with a fresh silicon wafer, and then i just cranked away at all the big machines for about 100 hours.
test_ted_1160_46	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_46.wav	536	Für das letzte bisschen musste ich meine eigene Maschine bauen — um dieses wie ein swimming pool geformte Loch und das Ding zu bekommen.	for the last stuff, i had to build my own machine — to make this swimming pool-shaped hole underneath the device.
test_ted_1160_47	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_47.wav	591	Dieses Ding hat die hat die Fähigkeit in der quantenmechanischen Superposition zu sein aber es braucht ein ein wenig Hilfe um es zu tun.	this device has the ability to be in a quantum superposition, but it needs a little help to do it.
test_ted_1160_48	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_48.wav	153	Schauen Sie, lassen Sie mich Ihnen eine Analogie geben.	here, let me give you an analogy.
test_ted_1160_49	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_49.wav	262	Sie wissen, wie unbehaglich es ist in einem vollen Aufzug zu sein?	you know how uncomfortable it is to be in a crowded elevator?
test_ted_1160_50	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_50.wav	977	Ich meine, wenn ich alleine im Aufzug bin, dann mache ich alle möglichen seltsamen Sachen aber dann steigen andere Menschen hinzu und ich höre auf all diese Dinge zu machen, weil ich sie nicht damit belästigen will, oder, offen gesagt, sie verschrecke.	i mean, when i'm in an elevator all alone, i do all sorts of weird things, but then other people get on board and i stop doing those things because i don't want to bother them, or, frankly, scare them.
test_ted_1160_51	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_51.wav	345	Quantenmechanik sagt also, dass unbewegliche Objekte sich genauso fühlen.	so quantum mechanics says that inanimate objects feel the same way.
test_ted_1160_52	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_52.wav	873	Die Mitfahrer für unbewegliche Objekte sind nicht nur Menschen, sondern auch das Licht, das auf sie scheint und der Wind, der an ihnen vorbei fegt und die Hitze des Raums.	the fellow passengers for inanimate objects are not just people, but it's also the light shining on it and the wind blowing past it and the heat of the room.
test_ted_1160_53	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_53.wav	615	Und so wussten wir, dass wenn wir sehen wollten, dass dieses Stück Metall sich quantenmechanisch verhält, wir die ganzen Mitreisenden raus schmeissen mussten.	and so we knew, if we wanted to see this piece of metal behave quantum mechanically, we're going to have to kick out all the other passengers.
test_ted_1160_54	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_54.wav	85	Und das haben wir dann getan.	and so that's what we did.
test_ted_1160_55	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_55.wav	795	Wir haben das Licht ausgeschaltet, legten es in ein Vakuum und saugten die ganze Luft aus und kühlten es bis fast zum absoluten Nullpunkt ab.	we turned off the lights, and then we put it in a vacuum and sucked out all the air, and then we cooled it down to just a fraction of a degree above absolute zero.
test_ted_1160_56	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_56.wav	456	Jetzt, ganz alleine im Aufzug, war das Stück Metall frei, sich zu verhalten wie immer es wollte.	now, all alone in the elevator, the little chunk of metal is free to act however it wanted.
test_ted_1160_57	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_57.wav	111	Also haben wir seine Bewegung gemessen.	and so we measured its motion.
test_ted_1160_58	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_58.wav	228	Wir stellten fest, dass es sich wirklich seltsam bewegt.	we found it was moving in really weird ways.
test_ted_1160_59	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_59.wav	776	Anstatt, dass es einfach ruhig da liegt, vibrierte es. Die Art wie es vibrierte war ungefähr so wie dies hier — wie ein sich ausdehnender und zusammen ziehender Blasebalg.	instead of just sitting perfectly still, it was vibrating, and the way it was vibrating was breathing something like this — like expanding and contracting bellows.
test_ted_1160_60	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_60.wav	953	In dem wir ihm einen kleinen Schubs gaben, konnten wir es veranlassen zur gleichen Zeit zu vibrieren und nicht zu vibrieren — etwas was nur in der Quantenmechanik erlaubt ist.	and by giving it a gentle nudge, we were able to make it both vibrate and not vibrate at the same time — something that's only allowed with quantum mechanics.
test_ted_1160_61	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_61.wav	249	Was ich Ihnen gerade erzähle ist also was wahrhaft fantastisches.	so what i'm telling you here is something truly fantastic.
test_ted_1160_62	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_62.wav	580	Was heißt es für ein Objekt zur gleichen Zeit zu vibrieren und nicht zu vibrieren?	what does it mean for one thing to be both vibrating and not vibrating at the same time?
test_ted_1160_63	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_63.wav	150	Lassen Sie uns über die Atome nachdenken.	so let's think about the atoms.
test_ted_1160_64	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_64.wav	1026	Also der erste Fall: all die Trillionen von Atome aus denen das Stück Metall besteht liegen still da und zur gleichen Zeit bewegen sich dieselben Atome auf und ab.	so in one case: all the trillions of atoms that make up that chunk of metal are sitting still and at the same time those same atoms are moving up and down.
test_ted_1160_65	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_65.wav	204	Nur zu präzisen Zeitpunkten stimmen sie überein.	now it's only at precise times when they align.
test_ted_1160_66	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_66.wav	162	Den Rest der Zeit sind sie delokalisiert.	the rest of the time they're delocalized.
test_ted_1160_67	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_67.wav	870	Das heisst, dass jedes Atom zur gleichen Zeit an zwei unterschiedlichen Orten ist, was gleichzeitig heisst, dass das gesamte Stück Metall an zwei verschiedenen Orten ist.	that means that every atom is in two different places at the same time, which in turn means the entire chunk of metal is in two different places.
test_ted_1160_68	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_68.wav	456	Ich denke, dass das richtig cool ist. (Gelächter) Wirklich.	i think this is really cool. (laughter) really.
test_ted_1160_70	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_70.wav	1402	Das war es wert mich für all diese Jahr in dem sauberen Raum einzuschliessen. Denn, überprüfen Sie das, der Massstabsunterschied zwischen einem einzelnen Atom und diesem Stück Metall ist ungefähr genauso wie der Unterschied zwischen dem Stück Metall und Ihnen.	it was worth locking myself in a clean room to do this for all those years because, check this out, the difference in scale between a single atom and that chunk of metal is about the same as the difference between that chunk of metal and you.
test_ted_1160_71	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_71.wav	769	Wenn also ein einzelnes Atom zur gleichen Zeit an zwei verschiedenen Orten sein kann, dieses Stück Metall an zwei verschiedenen Orten sein kann, warum dann nicht auch Sie?	so if a single atom can be in two different places at the same time, that chunk of metal can be in two different places, then why not you?
test_ted_1160_72	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_72.wav	324	Ich meine, das ist nur das was meine logische Seite sagt.	i mean, this is just my logical side talking.
test_ted_1160_73	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_73.wav	552	So, stellen Sie sich vor, Sie wären zu gleichen Zeit an mehreren Orten, wie würde sich das anfühlen?	so imagine if you're in multiple places at the same time, what would that be like?
test_ted_1160_74	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_74.wav	529	Wie würde Ihr Bewusstsein damit umgehen, dass Ihr Körper im Raum delokalisiert ist?	how would your consciousness handle your body being delocalized in space?
test_ted_1160_75	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_75.wav	123	Es gibt einen weiteren Aspekt bei der Geschichte.	there's one more part to the story.
test_ted_1160_76	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_76.wav	789	Als wir es aufwärmten, das Licht anschalteten und die Kiste reinschauten, sahen wir, dass das Stück Metall immer in einem Stück da war.	it's when we warmed it up, and we turned on the lights and looked inside the box, we saw that the piece metal was still there in one piece.
test_ted_1160_77	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_77.wav	1007	Und so musste ich diese neue Intuition entwickeln, dass es so aussieht als ob all die Objekte im Aufzug in Wirklichkeit nur Quanten Objekte sind, die in einem kleinen Raum zusammen gefercht sind.	and so i had to develop this new intuition, that it seems like all the objects in the elevator are really just quantum objects just crammed into a tiny space.
test_ted_1160_78	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_78.wav	431	Sie hören eine Menge Gerede darüber, wie Quantenmechanik sagt, dass alles mit allem verbunden ist.	you hear a lot of talk about how quantum mechanics says that everything is all interconnected.
test_ted_1160_79	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_79.wav	436	Nun, das ist nicht ganz richtig; da ist noch mehr dahinter, es geht noch tiefer.	well, that's not quite right. it's more than that; it's deeper.
test_ted_1160_80	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_80.wav	1039	Es ist so, dass diese Verbindungen, Ihre Verbindungen mit all den Dingen um Sie herum, buchstäblich definieren wer Sie sind. Und das ist das Tiefsinnige und Seltsame der Quantenmechanik.	it's that those connections, your connections to all the things around you, literally define who you are, and that's the profound weirdness of quantum mechanics.
test_ted_1160_81	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1160_81.wav	29	Vielen Dank.	thank you.
test_ted_1161_0	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_0.wav	305	Ich bin Jessi und das hier ist mein Koffer.	i'm jessi, and this is my suitcase.
test_ted_1161_1	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_1.wav	922	Aber bevor ich Ihnen zeige, was ich darin habe, werde ich ein sehr öffentliches Geständnis machen, und das ist: ich bin besessen von Outfits.	but before i show you what i've got inside, i'm going to make a very public confession, and that is, i'm outfit-obsessed.
test_ted_1161_2	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_2.wav	978	Ich liebe es, zu jeder Gelegenheit ein anderes farbenfrohes, verrücktes Outfit zu finden, zu tragen, und in letzter Zeit auch zu fotografieren und zu bloggen.	i love finding, wearing, and more recently, photographing and blogging a different, colorful, crazy outfit for every single occasion.
test_ted_1161_3	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_3.wav	224	Aber ich kaufe nichts Neues.	but i don't buy anything new.
test_ted_1161_4	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_4.wav	409	Ich bekomme all meine Kleider aus zweiter Hand auf Flohmärkten und in Second-Hand-Shops.	i get all my clothes secondhand from flea markets and thrift stores.
test_ted_1161_5	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_5.wav	89	Ooh, danke schön.	aww, thank you.
test_ted_1161_6	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_6.wav	698	Second-Hand-Shopping erlaubt mir, den Einfluss meiner Garderobe auf die Umwelt zu reduzieren und auch den auf meine Geldbörse.	secondhand shopping allows me to reduce the impact my wardrobe has on the environment and on my wallet.
test_ted_1161_7	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_7.wav	1051	Ich treffe alle möglichen tollen Leute; meine Dollars dienen für gewöhnlich einem guten Zweck; ich sehe ziemlich einzigartig aus; und es macht Einkaufen zu meiner ganz persönlichen Schatzsuche.	i get to meet all kinds of great people; my dollars usually go to a good cause; i look pretty unique; and it makes shopping like my own personal treasure hunt.
test_ted_1161_8	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_8.wav	172	Ich meine, was werde ich heute finden?	i mean, what am i going to find today?
test_ted_1161_9	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_9.wav	136	Wird es meine Größe haben?	is it going to be my size?
test_ted_1161_10	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_10.wav	23	Werde ich die Farbe mögen?	will i like the color?
test_ted_1161_11	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_11.wav	312	Wird es weniger als 20 Dollar kosten?	will it be under $20?
test_ted_1161_12	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_12.wav	436	Wenn alle Antworten Ja lauten, fühle ich mich, als ob ich gewonnen habe.	if all the answers are yes, i feel as though i've won.
test_ted_1161_13	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_13.wav	686	Ich komme zurück auf meinen Koffer, und erzähle Ihnen, was ich für diese aufregende Woche hier bei TED eingepackt habe.	i want to get back to my suitcase and tell you what i packed for this exciting week here at ted.
test_ted_1161_14	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_14.wav	260	Ich meine, was bringt jemand mit so vielen Outfits mit?	i mean, what does somebody with all these outfits bring with her?
test_ted_1161_15	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_15.wav	231	Ich werde Euch also ganz genau zeigen, was ich mitgebracht habe.	so i'm going to show you exactly what i brought.
test_ted_1161_16	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_16.wav	533	Ich habe sieben Paar Unterhosen mitgebracht, und das ist alles.	i brought seven pairs of underpants and that's it.
test_ted_1161_17	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_17.wav	535	Unterhosen für genau eine Woche sind alles, was ich in meinen Koffer getan habe.	exactly one week's worth of undies is all i put in my suitcase.
test_ted_1161_18	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_18.wav	683	Ich habe gewettet, dass ich alles andere, was ich vielleicht tragen wollte, finden würde, wenn ich erst einmal nach Palm Springs käme.	i was betting that i'd be able to find everything else i could possible want to wear once i got here to palm springs.
test_ted_1161_19	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_19.wav	753	Und da Sie nicht von mir gehört haben als die Frau, die hier bei TED in ihrer Unterwäsche herumläuft – (Gelächter) heißt das, ich habe ein paar Sachen gefunden.	and since you don't know me as the woman walking around ted in her underwear — (laughter) that means i found a few things.
test_ted_1161_20	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_20.wav	325	Und ich möchte Ihnen unbedingt meine Outfits für diese Woche zeigen.	and i'd really love to show you my week's worth of outfits right now.
test_ted_1161_21	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_21.wav	1311	Klingt das gut? (Applaus) Während ich das tue, werde ich Ihnen auch einige der Lektionen mitgeben, die ich, ob sie es glauben oder nicht, aus diesen Abenteuern gelernt habe, nichts Neues zu tragen.	does that sound good? (applause) so as i do this, i'm also going to tell you a few of the life lessons that, believe it or not, i have picked up in these adventures wearing nothing new.
test_ted_1161_22	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_22.wav	209	Lassen Sie uns mit Sonntag beginnen.	so let's start with sunday.
test_ted_1161_23	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_23.wav	503	Ich nenne das den strahlenden Tiger. Man muss nicht viel Geld ausgeben, um toll auszusehen.	i call this "shiny tiger." you do not have to spend a lot of money to look great.
test_ted_1161_24	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_24.wav	305	Man kann fast immer großartig aussehen für weniger als 50 Dollar.	you can almost always look phenomenal for under $50.
test_ted_1161_25	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_25.wav	735	Dieses ganze Outfit, inklusive der Jacke hat mich 55 gekostet, und es war das teuerste Stück, dass ich in dieser ganzen Woche getragen habe.	this whole outfit, including the jacket, cost me $55, and it was the most expensive thing that i wore the entire week.
test_ted_1161_26	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_26.wav	293	Montag: Farbe ist etwas Kraftvolles.	monday: color is powerful.
test_ted_1161_27	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_27.wav	1296	Es ist fast physiologisch unmöglich, schlecht gelaunt zu sein, wenn man hellrote Hosen trägt. (Gelächter) Wenn man glücklich ist, zieht man andere glückliche Menschen an.	it is almost physiologically impossible to be in a bad mood when you're wearing bright red pants. (laughter) if you are happy, you are going to attract other happy people to you.
test_ted_1161_28	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_28.wav	424	Dienstag: Anpassung wird total überbewertet.	tuesday: fitting in is way overrated.
test_ted_1161_29	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_29.wav	477	Ich habe sehr viel Zeit meines Lebens damit verbracht, zu versuchen, ich selbst zu sein, und mich gleichzeitig anzupassen.	i've spent a whole lot of my life trying to be myself and at the same time fit in.
test_ted_1161_30	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_30.wav	174	Seien Sie einfach, wer Sie sind.	just be who you are.
test_ted_1161_31	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_31.wav	636	Wenn Sie sich mit den richtigen Menschen umgeben, werden sie es nicht nur verstehen, sie werden es auch schätzen.	if you are surrounding yourself with the right people, they will not only get it, they will appreciate it.
test_ted_1161_32	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_32.wav	270	Mittwoch: Umarmen Sie Ihr inneres Kind.	wednesday: embrace your inner child.
test_ted_1161_33	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_33.wav	705	Manchmal sagen mir Leute, ich sähe aus, als ob ich 'Verkleiden' spiele oder dass ich sie an ihre Siebenjährige erinnere.	sometimes people tell me that i look like i'm playing dress-up, or that i remind them of their seven-year-old.
test_ted_1161_34	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_34.wav	304	Ich lächle dann gern und sage, "Danke schön."	i like to smile and say, "thank you."
test_ted_1161_35	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_35.wav	262	Donnerstag: Selbstvertrauen ist der Schlüssel.	thursday: confidence is key.
test_ted_1161_36	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_36.wav	418	Wenn Sie denken, Sie sehen in etwas gut aus, dann ist es fast sicher so.	if you think you look good in something, you almost certainly do.
test_ted_1161_37	/mnt/zhangyh/DATA/mustc/tst-COMMON/wav-split/test_ted_1161_37.wav	373	Und wenn Sie denken, dass Sie in etwas nicht gut aussehen, haben Sie wahrscheinlich auch Recht.	and if you don't think you look good in something, you're also probably right.
