id	audio	n_frames	tgt_text	src_text
test_ted_1115_26	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_26.wav	126	Y así empezó el viaje.	so that started the journey.
test_ted_1115_27	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_27.wav	923	Y unos dos años después, cerca de un año después, luego de mucha organización y de mucho mover las cosas de un lado a otro habíamos logrado un par de cosas.	and about two years later, about a year later, after a bunch of organization and a bunch of moving things around, we'd accomplished a couple things.
test_ted_1115_28	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_28.wav	1146	Una, tocamos a las puertas de las compañías de seguros y conseguimos una máquina para que TEMPT pudiera comunicarse; una máquina como la de Stephen Hawking. (Aplausos) Lo cual fue genial.	one, we battered down the doors of the insurance companies, and we actually got tempt a machine that let him communicate — a stephen hawking machine. (applause) which was awesome.
test_ted_1115_29	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_29.wav	602	Y, en serio, es de lo más divertido; Yo le llamo Yoda porque al hablar con el tipo uno recibe un correo electrónico de él, y uno se dice: "No lo merezco.	and he's seriously one of the funniest — i call him yoda, because you talk to the guy, you get an email from him, and you're like, "i'm not worthy.
test_ted_1115_30	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_30.wav	109	Este tipo es fantástico ".	this guy's so amazing. "
test_ted_1115_31	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_31.wav	690	La otra cosa que hicimos fue traer a siete programadores de todo el mundo -literalmente de todos los rincones del planeta- a nuestra casa.	the other thing we did is we flew seven programmers from all over the world — literally every corner of the world — into our house.
test_ted_1115_32	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_32.wav	846	Mi esposa, los niños y yo, nos mudamos al garage de atrás y estos hackers y programadores y conspiradores y anarquistas tomaron el control de la casa.	my wife and kids and i moved to our back garage, and these hackers and programmers and conspiracy theorists and anarchists took over our house.
test_ted_1115_33	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_33.wav	683	Muchos de nuestros amigos pensaron que hacíamos algo totalmente estúpido y que cuando regresáramos habrían quitado los cuadros de las paredes y en su lugar habría graffiti.	a lot of our friends thought we were absolutely stupid to do that and that we were going to come back and all the pictures on the wall would be removed and graf on the walls.
test_ted_1115_34	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_34.wav	1261	Pero durante dos semanas programamos, fuimos al paseo marítimo de Venice, mi hijo fue parte, mi perro también, y creamos esto.	but for over two weeks, we programmed, we went to the venice boardwalk, my kids got involved, my dog got involved, and we created this.
test_ted_1115_35	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_35.wav	368	Se llama EyeWriter [EscritorOcular, NT] y pueden ver la descripción.	this is called the eyewriter, and you can see the description.
test_ted_1115_36	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_36.wav	795	Son un par de gafas de sol baratas que compramos en el paseo marítimo de Venice Beach, algo de alambre de cobre y cosas de Home Depot y Radio Shack.	this is a cheap pair of sunglasses that we bought at the venice beach boardwalk, some copper wire and some stuff from home depot and radio shack.
test_ted_1115_37	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_37.wav	1141	Tomamos una cámara PS3, la abrimos, la montamos sobre una luz de LED y ahora hay un dispositivo que es gratis -lo construye uno mismo; publicamos el código gratis- el software se baja en forma gratuita.	we took a ps3 camera, hacked it open, mounted it to an led light, and now there's a device that is free — you build this yourself, we publish the code for free, you download the software for free.
test_ted_1115_38	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_38.wav	380	Y creamos un dispositivo que no tiene limitación en lo absoluto.	and now we've created a device that has absolutely no limitations.
test_ted_1115_39	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_39.wav	924	No hay compañía de seguro que diga "no". No hay hospital que pueda decir "no". Cualquier persona con parálisis hoy tiene acceso a dibujar y comunicarse usando sólo sus ojos.	there's no insurance company that can say "no." there's no hospital that can say "no." anybody who's paralyzed now has access to actually draw or communicate using only their eyes.
test_ted_1115_40	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_40.wav	6	(Aplausos)	(applause)
test_ted_1115_41	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_41.wav	673	Gracias. Muchas gracias a Uds. Eso fue impresionante.	thank you. thank you guys very much. that was awesome.
test_ted_1115_42	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_42.wav	571	Así, al final de las dos semanas regresamos a la habitación de TEMPT.	so at the end of the two weeks, we went back to tempt's room.
test_ted_1115_43	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_43.wav	300	Me encanta esta foto porque ésta es la habitación de otra persona y esa es su habitación.	i love this picture, because this is someone else's room and that's his room.
test_ted_1115_44	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_44.wav	257	Había todo este bullicio y ajetreo durante la gran inauguración.	so there's all this hustle and bustle going on for the big unveiling.
test_ted_1115_45	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_45.wav	946	Y luego de más de un año de planificación, dos semanas de programación, sesiones intensas de toda la noche, Tony volvió a dibujar por primera vez en siete años.	and after over a year of planning, two weeks of programming, carb-fest and all-night sessions, tony drew again for the first time in seven years.
test_ted_1115_46	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_46.wav	582	Y esta es una foto maravillosa porque este es el sistema de soporte de su vida y está mirando a través del sistema de soporte de su vida.	and this is an amazing picture, because this is his life support system, and he's looking over his life support system.
test_ted_1115_47	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_47.wav	216	Le corrimos la cama para que pudiera ver.	we kicked his bed so that he could see out.
test_ted_1115_48	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_48.wav	448	Y colocamos un proyector sobre una pared del estacionamiento de afuera del hospital.	and we set up a projector on a wall out in the parking lot outside of his hospital.
test_ted_1115_49	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_49.wav	793	Y él volvió a dibujar por primera vez frente a su familia y amigos -y se imaginarán lo que fue el sentimiento en el estacionamiento.	and he drew again for the first time, in front of his family and friends — and you can only imagine what the feeling in the parking lot was.
test_ted_1115_50	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_50.wav	428	Lo gracioso fue que tuvimos que irrumpir en el estacionamiento así que sentimos como si estuviéramos legitimando el graffiti también.	the funny thing was, we had to break into the parking lot too, so we totally felt like we were legit in the whole graf scene too.
test_ted_1115_52	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_52.wav	763	Al final de esto él nos mandó un correo electrónico y esto era lo que nos decía: "Esta fue la primera vez que dibujaba en siete años.	so at the end of this, he sent us an email, and this is what the email said: "that was the first time i've drawn anything for seven years.
test_ted_1115_53	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_53.wav	719	Me sentía como si hubiera estado bajo el agua y alguien finalmente viniera a rescatarme y me sacara de allí para que pudiera respirar ". ¿No es maravilloso?	i feel like i had been held underwater, and someone finally reached down and pulled my head up so i could breathe. "isn't that awesome?
test_ted_1115_54	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_54.wav	9	(Aplausos)	(applause)
test_ted_1115_55	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_55.wav	285	En cierta forma ese es nuestro grito de guerra.	so that's kind of our battle cry.
test_ted_1115_56	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_56.wav	247	Eso es lo que nos mantiene en movimiento, desarrollando.	that's what keeps us going and keeps us developing.
test_ted_1115_57	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_57.wav	200	Y tenemos un largo camino por recorrer con esto.	and we've got such a long way to go with this.
test_ted_1115_58	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_58.wav	293	Es un dispositivo genial pero es el equivalente de una Pantalla Mágica.	this is an amazing device, but it's the equivalent of an etch a sketch.
test_ted_1115_59	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_59.wav	312	Alguien con este potencial artístico merece mucho más.	and someone who has that kind of artistic potential deserves so much more.
test_ted_1115_60	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_60.wav	408	Por eso estamos tratando de averiguar cómo mejorarlo y hacerlo más rápido y robusto.	so we're in the process of trying to figure out how to make it better, faster, stronger.
test_ted_1115_61	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_61.wav	312	Desde entonces hemos tenido todo tipo de reconocimiento.	since that time, we've had all kinds of acknowledgment.
test_ted_1115_62	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_62.wav	116	Hemos ganado muchos premios.	we've won a bunch of awards.
test_ted_1115_63	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_63.wav	230	Recuerden, es gratis; ninguno de nosotros está haciendo dinero con esto.	remember, it's free; none of us are making any money on this thing.
test_ted_1115_64	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_64.wav	106	Todo sale de nuestros propios bolsillos.	it's all coming out of our own pockets.
test_ted_1115_65	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_65.wav	879	Los premios fueron del tipo: "Oh, esto es fantástico". Armstrong tuiteó algo sobre nosotros y entonces, en diciembre, la revista Time nos reconoció como uno de los 50 mejores inventos de 2010, y fue realmente genial.	so the awards were like, "oh, this is fantastic." armstrong twittered about us, and then in december, time magazine honored us as one of the top 50 inventions of 2010, which was really cool.
test_ted_1115_66	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_66.wav	7	(Aplausos)	(applause)
test_ted_1115_67	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_67.wav	1939	Lo mejor de todo esto -y esto es lo que termina de cerrar el círculo- es que en abril de este año en el Geffen del MOCA en el centro de Los Ángeles va a haber una exhibición llamada "Arte en las Calles". Y "Arte en las Calles" va a tener a los mejores exponentes del arte urbano -Banksy, Shepard Fairey, CAWs- todos ellos van a estar allí.	the coolest thing about this — and this is what's completing the whole circle — is that in april of this year, at the geffen moca in downtown los angeles, there's going to be an exhibition called "art of the streets." and "art of the streets" is going to have pretty much the bad-asses of the street art scene — banksy, shepard fairey, kaws — all of these guys will be there.
test_ted_1115_68	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_68.wav	278	TEMPT va a estar en el show lo cual es bastante impresionante.	tempt's going to be in the show, which is pretty awesome.
test_ted_1115_70	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_70.wav	754	Así que, básicamente esta es mi idea: si ves algo que no es posible, hazlo posible.	so basically this is my point: if you see something that's not possible, make it possible.
test_ted_1115_71	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_71.wav	683	Nada de lo que hay en esta habitación era posible -el escenario, la computadora, el micrófono, el EscritorOcular- nada era posible en cierto momento.	everything in this room wasn't possible — this stage, this computer, this mic, the eyewriter — wasn't possible at one point.
test_ted_1115_72	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_72.wav	181	Hazlo posible... cualquier cosa de esta sala.	make it possible, everyone in this room.
test_ted_1115_73	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_73.wav	911	No soy programador, nunca hice nada con tecnología de reconocimiento ocular; simplemente reconocí algo y me asocié con gente maravillosa para poder hacer que suceda.	i'm not a programmer, never done anything with ocular recognition technology, but i just recognized something and associated myself with amazing people so that we could make something happen.
test_ted_1115_74	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_74.wav	784	Y estas son las preguntas que quiero que todos nos hagamos todos los días cuando nos encontremos con algo que sintamos que hay que hacer. Si no es ahora, ¿cuándo?	and this is the question i want everyone to ask yourself every single day when you come up with something you feel that needs to be done: if not now, then when?
test_ted_1115_75	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_75.wav	122	Y si no soy yo, ¿quién?	and if not me, then who?
test_ted_1115_76	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1115_76.wav	42	Gracias muchachos.	thank you guys.
test_ted_1131_0	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_0.wav	282	¿Les gustaría ser mejor de lo que son?	how would you like to be better than you are?
test_ted_1131_1	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_1.wav	939	Supongan que les dijera que, con sólo unos cambios en sus genes, podrían mejorar la memoria... por una más precisa, más exacta y más rápida.	suppose i said that, with just a few changes in your genes, you could get a better memory — more precise, more accurate and quicker.
test_ted_1131_2	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_2.wav	785	O quizá les gustaría estar en mejor forma, ser más fuertes, tener más resistencia. ¿Les gustaría ser más atractivos y seguros de sí mismos? ¿Qué tal vivir más con buena salud?	or maybe you'd like to be more fit, stronger, with more stamina. would you like to be more attractive and self-confident?
test_ted_1131_3	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_3.wav	2609	O tal vez sean de esas personas que siempre quisieron ser más creativos. ¿Qué es lo que más les gustaría? ¿Qué les gustaría, si pudieran elegir algo? (Miembro de la Audiencia: Creatividad) Creatividad. ¿Cuánta gente elegiría la creatividad? Levanten la mano. Déjenme ver. Pocos. Probablemente se deba a la cantidad de gente creativa presente.	which would you like, if you could have just one? (audience member: creativity.) creativity. how many people would choose creativity? raise your hands. let me see. a few. probably about as many as there are creative people here. (laughter) that's very good.
test_ted_1131_4	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_4.wav	144	Eso es muy bueno. ¿Cuántos elegirían la memoria?	how many would opt for memory?
test_ted_1131_5	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_5.wav	829	Unos cuantos más. ¿Y el estado físico? Un poco menos. ¿Qué tal la longevidad? Ah, la mayoría.	quite a few more. how about fitness? a few less. what about longevity? ah, the majority.
test_ted_1131_6	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_6.wav	185	Eso me hace sentir muy bien como médico.	that makes me feel very good as a doctor.
test_ted_1131_7	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_7.wav	994	Si pudieran tener algo de esto el mundo sería muy diferente. ¿Es sólo imaginación? ¿O tal vez sea posible?	if you could have any one of these, it would be a very different world. is it just imaginary? or, is it, perhaps, possible?
test_ted_1131_8	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_8.wav	860	La evolución ha sido un tema perenne aquí en la Conferencia TED pero hoy quiero darles la mirada de un médico sobre el tema.	evolution has been a perennial topic here at the ted conference, but i want to give you today one doctor's take on the subject.
test_ted_1131_9	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_9.wav	4899	El gran genetista del siglo XX, T.G. Dobzhansky, que además comulgaba en la Iglesia Ortodoxa Rusa, escribió un ensayo titulado "Nada en biología tiene sentido salvo a la luz de la Evolución". Ahora bien, si son de esas personas que no aceptan la evidencia de la evolución biológica éste sería un buen momento para apagar los audífonos, apartar los dispositivos de comunicación personal -les doy permiso- y, tal vez, releer el libro de Kathryn Schultz sobre estar equivocados porque, sino, nada del resto de esta charla va a tener el mínimo sentido para ustedes. (Risas) Pero si efectivamente aceptan la evolución biológica consideren esto: ¿se trata sólo del pasado, o del futuro? ¿Se refiere a los otros o a nosotros?	the great 20th-century geneticist, t.g. dobzhansky, who was also a communicant in the russian orthodox church, once wrote an essay that he titled "nothing in biology makes sense except in the light of evolution." now if you are one of those who does not accept the evidence for biological evolution, this would be a very good time to turn off your hearing aid, take out your personal communications device — i give you permission — and perhaps take another look at kathryn schultz's book on being wrong, because nothing in the rest of this talk is going to make any sense whatsoever to you. (laughter) but if you do accept biological evolution, consider this: is it just about the past, or is it about the future?
test_ted_1131_10	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_10.wav	795	Esta es otra mirada al árbol de la vida.	does it apply to others, or does it apply to us? this is another look at the tree of life.
test_ted_1131_11	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_11.wav	2018	En esa imagen puse un arbusto cuyo centro se ramifica en todas direcciones porque si nos fijamos en los bordes del árbol de la vida cada especie existente en las puntas de esas ramas ha tenido éxito en términos evolutivos: ha sobrevivido; ha demostrado una adaptación a su entorno.	in this picture, i've put a bush with a center branching out in all directions, because if you look at the edges of the tree of life, every existing species at the tips of those branches has succeeded in evolutionary terms: it has survived; it has demonstrated a fitness to its environment.
test_ted_1131_12	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_12.wav	890	La parte humana de esta rama, bien en un extremo, es, claro, la que más nos interesa.	the human part of this branch, way out on one end, is, of course, the one that we are most interested in.
test_ted_1131_13	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_13.wav	706	Derivamos de un ancestro común con los chimpancés modernos hace unos 6 u 8 millones de años.	we branch off of a common ancestor to modern chimpanzees about six or eight million years ago.
test_ted_1131_14	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_14.wav	607	En el intervalo ha habido tal vez 20 ó 25 especies diferentes de homínidos.	in the interval, there have been perhaps 20 or 25 different species of hominids.
test_ted_1131_15	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_15.wav	205	Algunas han ido y vuelto.	some have come and gone.
test_ted_1131_16	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_16.wav	352	Nosotros hemos estado aquí unos 130.000 años.	we have been here for about 130,000 years.
test_ted_1131_17	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_17.wav	1305	Podría parecer que estamos muy lejos de otras partes de este árbol de la vida pero, en realidad, en su mayoría la maquinaria básica de nuestras células es más o menos la misma.	it may seem like we're quite remote from other parts of this tree of life, but actually, for the most part, the basic machinery of our cells is pretty much the same.
test_ted_1131_18	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_18.wav	1118	¿Se dan cuenta que podemos aprovechar y controlar la maquinaria de una bacteria común para producir la proteína de la insulina humana que se usa para tratar la diabetes?	do you realize that we can take advantage and commandeer the machinery of a common bacterium to produce the protein of human insulin used to treat diabetics?
test_ted_1131_19	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_19.wav	941	Esto no es como la insulina humana; pero es la misma proteína, químicamente indistinguible, de la que sale del páncreas.	this is not like human insulin; this is the same protein that is chemically indistinguishable from what comes out of your pancreas.
test_ted_1131_20	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_20.wav	948	Y hablando de bacterias... ¿se dan cuenta que todos llevamos en el intestino más bacterias que las células que tenemos en el resto del cuerpo?	and speaking of bacteria, do you realize that each of us carries in our gut more bacteria than there are cells in the rest of our body?
test_ted_1131_21	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_21.wav	127	Quizá 10 veces más.	maybe 10 times more.
test_ted_1131_22	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_22.wav	683	Digo, piensen... cuando Antonio Damasio les plantea lo de la auto-imagen... ¿piensan en las bacterias?	i mean think of it, when antonio damasio asks about your self-image, do you think about the bacteria?
test_ted_1131_23	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_23.wav	390	El intestino es un entorno maravillosamente hospitalario para esas bacterias.	our gut is a wonderfully hospitable environment for those bacteria.
test_ted_1131_24	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_24.wav	356	Es cálido, oscuro, húmedo, es muy acogedor.	it's warm, it's dark, it's moist, it's very cozy.
test_ted_1131_25	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_25.wav	432	Y les vamos a proporcionar todos los nutrientes que puedan querer sin esfuerzo de su parte.	and you're going to provide all the nutrition that they could possibly want with no effort on their part.
test_ted_1131_26	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_26.wav	813	Realmente es como una vía rápida para las bacterias con la interrupción ocasional de algún apuro forzoso hacia la salida.	it's really like an easy street for bacteria, with the occasional interruption of the unintended forced rush to the exit.
test_ted_1131_27	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_27.wav	912	Pero, por lo demás, somos un entorno maravilloso para esas bacterias del mismo modo que ellas son esenciales para nuestra vida.	but otherwise, you are a wonderful environment for those bacteria, just as they are essential to your life.
test_ted_1131_28	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_28.wav	567	Ayudan a digerir nutrientes esenciales, y nos protegen de ciertas enfermedades.	they help in the digestion of essential nutrients, and they protect you against certain diseases.
test_ted_1131_29	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_29.wav	1489	¿Pero qué nos depara el futuro? ¿Estamos en una especie de equilibrio evolutivo como especie? ¿O destinados a convertirnos en algo diferente, algo quizá mejor adaptado al entorno?	but what will come in the future? are we at some kind of evolutionary equipoise as a species? or, are we destined to become something different — something, perhaps, even better adapted to the environment?
test_ted_1131_30	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_30.wav	2835	Demos un paso atrás en el tiempo, al Big Bang, hace 14 mil millones de años... la Tierra, el sistema solar, unos 4.500 millones de años... -los primeros signos de proto-vida quizá hace 3 a 4 mil millones de años en la Tierra- los primeros organismos multicelulares, tal vez hace unos 800 ó 1000 millones de años- y luego la especie humana que aparece finalmente en los últimos 130 mil años.	now let's take a step back in time to the big bang, 14 billion years ago — the earth, the solar system, about four and a half billion years — the first signs of proto-life, maybe three to four billion years ago on earth — the first multi-celled organisms, perhaps as much as 800 or a billion years ago — and then the human species, finally emerging in the last 130,000 years.
test_ted_1131_31	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_31.wav	2237	En esta vasta sinfonía inconclusa del Universo, la vida en la Tierra es como un breve compás; el reino animal, como un solo y único compas; y la vida humana, una pequeña nota de gracia. Eso era nosotros. Y también fue la parte entretenida de esta charla así que espero que la hayan disfrutado.	in this vast unfinished symphony of the universe, life on earth is like a brief measure; the animal kingdom, like a single measure; and human life, a small grace note. that was us. that also constitutes the entertainment portion of this talk, so i hope you enjoyed it.
test_ted_1131_32	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_32.wav	10	(Risas)	(laughter)
test_ted_1131_33	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_33.wav	534	Cuando recién ingresaba a la universidad tuve mi primer clase de biología.	now when i was a freshman in college, i took my first biology class.
test_ted_1131_34	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_34.wav	420	Estaba fascinado por la elegancia y la belleza de la biología.	i was fascinated by the elegance and beauty of biology.
test_ted_1131_35	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_35.wav	1690	Me enamoré del poder de la evolución y me di cuenta de algo fundamental: en la mayoría de la existencia de la vida, en los organismos unicelulares, cada célula sencillamente se divide y toda la energía genética de esa célula se transmite a las dos células hijas.	i became enamored of the power of evolution, and i realized something very fundamental: in most of the existence of life in single-celled organisms, each cell simply divides, and all of the genetic energy of that cell is carried on in both daughter cells.
test_ted_1131_36	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_36.wav	564	Pero cuando aparecen los organismos multicelulares las cosas empiezan a cambiar.	but at the time multi-celled organisms come online, things start to change.
test_ted_1131_37	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_37.wav	280	Entra en escena la reproducción sexual.	sexual reproduction enters the picture.
test_ted_1131_38	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_38.wav	995	Y algo muy importante: con la aparición de la reproducción sexual que pasa el genoma, el resto del cuerpo se vuelve prescindible.	and very importantly, with the introduction of sexual reproduction that passes on the genome, the rest of the body becomes expendable.
test_ted_1131_39	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_39.wav	1170	De hecho, uno podría decir que la inevitabilidad de la muerte del cuerpo entra en evolución en el mismo momento de la reproducción sexual.	in fact, you could say that the inevitability of the death of our bodies enters in evolutionary time at the same moment as sexual reproduction.
test_ted_1131_40	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_40.wav	1486	Tengo que confesarles que cuando era estudiante universitario pensaba, bueno, sexo / muerte, sexo / muerte, muerte por sexo; parecía bastante razonable en ese momento, pero con cada año que pasaba, cada vez tenía más dudas.	now i have to confess, when i was a college undergraduate, i thought, okay, sex / death, sex / death, death for sex — it seemed pretty reasonable at the time, but with each passing year, i've come to have increasing doubts.
test_ted_1131_41	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_41.wav	629	Llegué a comprender los sentimientos de George Burns, que aún actuaba en Las Vegas bien entrado en sus 90 años.	i've come to understand the sentiments of george burns, who was performing still in las vegas well into his 90s.
test_ted_1131_42	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_42.wav	258	Y una noche alguien golpea a su puerta de hotel.	and one night, there's a knock at his hotel room door.
test_ted_1131_43	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_43.wav	106	Él abre la puerta.	he answers the door.
test_ted_1131_44	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_44.wav	380	Frente a él se encuentra una magnífica bailarina ligera de ropa.	standing before him is a gorgeous, scantily clad showgirl.
test_ted_1131_45	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_45.wav	718	Lo mira y le dice: "Vine en busca de una" sopa de sexo "." Está bien ", dice George," yo elijo la sopa ".	she looks at him and says, "i'm here for super sex." "that's fine," says george, "i'll take the soup."
test_ted_1131_47	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_47.wav	1306	Me di cuenta, como médico, que estaba trabajando por un objetivo diferente al objetivo de la evolución; no necesariamente contradictorio, sólo diferente.	i came to realize, as a physician, that i was working toward a goal which was different from the goal of evolution — not necessarily contradictory, just different.
test_ted_1131_48	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_48.wav	197	Estaba tratando de preservar el cuerpo.	i was trying to preserve the body.
test_ted_1131_49	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_49.wav	188	Quería que nos mantuviésemos saludables.	i wanted to keep us healthy.
test_ted_1131_50	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_50.wav	258	Quería recuperar la salud en la enfermedad.	i wanted to restore health from disease.
test_ted_1131_51	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_51.wav	283	Quería que viviéramos más y de manera más saludable.	i wanted us to live long and healthy lives.
test_ted_1131_52	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_52.wav	1057	La evolución consiste en pasar el genoma a la próxima generación; adaptándose y superviviendo generación tras generación.	evolution is all about passing on the genome to the next generation, adapting and surviving through generation after generation.
test_ted_1131_53	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_53.wav	1098	Desde un punto de vista evolutivo Uds y yo somos como cohetes de refuerzo diseñados para enviar la carga genética al siguiente nivel orbital y luego dejarnos caer al mar.	from an evolutionary point of view, you and i are like the booster rockets designed to send the genetic payload into the next level of orbit and then drop off into the sea.
test_ted_1131_54	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_54.wav	695	Creo que todos entenderíamos el sentimiento que expresó Woody Allen cuando dijo: "No quiero lograr la inmortalidad a través de mi trabajo.	i think we would all understand the sentiment that woody allen expressed when he said, "i don't want to achieve immortality through my work.
test_ted_1131_55	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_55.wav	223	Quiero lograrla no muriendo ".	i want to achieve it through not dying. "
test_ted_1131_57	/mnt/zhangyh/DATA/mustc-enes/test-split/test_ted_1131_57.wav	406	La evolución no necesariamente favorece a la longevidad.	evolution does not necessarily favor the longest-lived.
