id	audio	n_frames	tgt_text	src_text
train_ted_457_52	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_457_52.wav	143	dm: we'll start by putting a lead into two sequence siftables, arrange them into a series, extend it, add a little more lead.	dm: we'll start by putting a lead into two sequence siftables, arrange them into a series, extend it, add a little more lead.
train_ted_1334_21	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1334_21.wav	144	so i think that we have a common-sense idea that there is a kind of core or essence of ourselves to be discovered.	so i think that we have a common-sense idea that there is a kind of core or essence of ourselves to be discovered.
train_ted_1474_49	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1474_49.wav	145	nothing whatsoever worked until a few years ago, my six-year-old daughters were looking at this wheelchair catalog that i had, and they said,	nothing whatsoever worked until a few years ago, my six-year-old daughters were looking at this wheelchair catalog that i had, and they said,
train_ted_410_79	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_410_79.wav	146	you can do tests that show that you'll remember that i was talking about a chair a couple of days later a lot better.	you can do tests that show that you'll remember that i was talking about a chair a couple of days later a lot better.
train_ted_571_128	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_571_128.wav	147	so to conclude, i think we need to build biomutualisms, like i showed, that will increase the pace of basic discovery in their application.	so to conclude, i think we need to build biomutualisms, like i showed, that will increase the pace of basic discovery in their application.
train_ted_1506_55	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1506_55.wav	148	in contrast, theta waves are associated with a lot of cognitive activity, like visual processing, things where the driver is thinking quite a bit.	in contrast, theta waves are associated with a lot of cognitive activity, like visual processing, things where the driver is thinking quite a bit.
train_ted_200_1	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_200_1.wav	149	and i'd like to do a little collateral thinking, if you will, about compassion and bring it from the global level to the personal.	and i'd like to do a little collateral thinking, if you will, about compassion and bring it from the global level to the personal.
train_ted_1902_72	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1902_72.wav	150	with the millions of visitors that come every year, it's actually one of the best places to try to invent the museum of the future.	with the millions of visitors that come every year, it's actually one of the best places to try to invent the museum of the future.
train_ted_820_149	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_820_149.wav	151	every day in the morning, the first thing i do, before my first cup of coffee, before i brush my teeth, i open my notebook.	every day in the morning, the first thing i do, before my first cup of coffee, before i brush my teeth, i open my notebook.
train_ted_410_9	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_410_9.wav	152	i was a very creative kid who read a lot, and got into electronics first, and then later, programming computers, when i was really young.	i was a very creative kid who read a lot, and got into electronics first, and then later, programming computers, when i was really young.
train_ted_2466_3	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2466_3.wav	153	but i gathered myself, went off in search of a new dream, eventually settling on being a scientist, perhaps something like the next albert einstein.	but i gathered myself, went off in search of a new dream, eventually settling on being a scientist, perhaps something like the next albert einstein.
train_ted_1558_106	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1558_106.wav	154	obviously opening up the data is one, but the important thing is to create lots more — create and curate — lots more participatory opportunities.	obviously opening up the data is one, but the important thing is to create lots more — create and curate — lots more participatory opportunities.
train_ted_344_202	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_344_202.wav	155	we've not been focused, we've not done what we had to do, and now we're facing the potential of bad, hell on earth. thank you.	we've not been focused, we've not done what we had to do, and now we're facing the potential of bad, hell on earth. thank you.
train_ted_1674_91	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1674_91.wav	156	you can take a hardware and have that hardware do different things at different times, or have different parts of the hardware doing different things.	you can take a hardware and have that hardware do different things at different times, or have different parts of the hardware doing different things.
train_ted_796_17	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_796_17.wav	157	i was interested in what was going on in the bag, the bag on the toy store shelf where those shrimp sat in suspended animation indefinitely.	i was interested in what was going on in the bag, the bag on the toy store shelf where those shrimp sat in suspended animation indefinitely.
train_ted_1129_33	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1129_33.wav	158	you need something like tens of megatons of water — almost a gigaton of water — in order to have any chance of catching this neutrino.	you need something like tens of megatons of water — almost a gigaton of water — in order to have any chance of catching this neutrino.
train_ted_2522_40	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2522_40.wav	159	so when farmers become more productive, they earn more food, and they don't just help themselves, but they help to feed healthy communities and thriving economies.	so when farmers become more productive, they earn more food, and they don't just help themselves, but they help to feed healthy communities and thriving economies.
train_ted_38_77	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_38_77.wav	160	and because we've been predicting the end of moore's law for quite a long time — the first prediction said 2002, until now it says 2022.	and because we've been predicting the end of moore's law for quite a long time — the first prediction said 2002, until now it says 2022.
train_ted_1810_147	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1810_147.wav	161	in the 1970s, when people started to think about this again, they said, "yes, well, of course you have sleep disruption in schizophrenia, because they're on antipsychotics.	in the 1970s, when people started to think about this again, they said, "yes, well, of course you have sleep disruption in schizophrenia, because they're on antipsychotics.
train_ted_2109_10	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2109_10.wav	162	one out of three people sitting in this audience will be diagnosed with some type of cancer, and one out of four will die because of it.	one out of three people sitting in this audience will be diagnosed with some type of cancer, and one out of four will die because of it.
train_ted_2517_105	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2517_105.wav	163	when i created this picture, i realized that day to night is really a new way of seeing, compressing time, exploring the space-time continuum within a photograph.	when i created this picture, i realized that day to night is really a new way of seeing, compressing time, exploring the space-time continuum within a photograph.
train_ted_122_36	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_122_36.wav	164	it's taken into the dressing room, and in the dressing room there are scanners so that we know exactly what clothing you have in the dressing room.	it's taken into the dressing room, and in the dressing room there are scanners so that we know exactly what clothing you have in the dressing room.
train_ted_404_39	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_404_39.wav	165	if you took a picture of the earth two million years ago, there'd be no evidence of humans at all, because we don't think there were humans yet.	if you took a picture of the earth two million years ago, there'd be no evidence of humans at all, because we don't think there were humans yet.
train_ted_917_72	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_917_72.wav	166	i'm not an immigrant, refugee or exile — they ask me why i do this — but the commute between languages gives me the chance to recreate myself.	i'm not an immigrant, refugee or exile — they ask me why i do this — but the commute between languages gives me the chance to recreate myself.
train_ted_917_83	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_917_83.wav	167	and since my husband is in istanbul, i started commuting between arizona and istanbul — the two places on the surface of earth that couldn't be more different.	and since my husband is in istanbul, i started commuting between arizona and istanbul — the two places on the surface of earth that couldn't be more different.
train_ted_1100_60	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1100_60.wav	168	i will keep coming back week after week. "and step three began when i realized i didn't have to write indignant poems, if that's not what i was.	i will keep coming back week after week. "and step three began when i realized i didn't have to write indignant poems, if that's not what i was.
train_ted_155_50	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_155_50.wav	169	and tom opens up his lunch box and there's rice in it, and he goes on this rant about, "twenty years, my wife has been packing rice for lunch.	and tom opens up his lunch box and there's rice in it, and he goes on this rant about, "twenty years, my wife has been packing rice for lunch.
train_ted_2415_133	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2415_133.wav	170	it was something that happened over the space of 20 years of editorials and complaints, saying to the church, "you can't possibly tell us how to live our lives.	it was something that happened over the space of 20 years of editorials and complaints, saying to the church, "you can't possibly tell us how to live our lives.
train_ted_250_40	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_250_40.wav	171	because, after all, in that framework, between page one and 300, you have to answer this question of why things happen, how things happen, in what order they happen.	because, after all, in that framework, between page one and 300, you have to answer this question of why things happen, how things happen, in what order they happen.
train_ted_1194_45	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1194_45.wav	172	and they do what we've always done when confronted with huge amounts of data that we don't understand — which is that they give them a name and a story.	and they do what we've always done when confronted with huge amounts of data that we don't understand — which is that they give them a name and a story.
train_ted_1501_19	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1501_19.wav	173	i want games to be a force for good in the world. i don't want gamers to regret the time they spent playing, time that i encouraged them to spend.	i want games to be a force for good in the world. i don't want gamers to regret the time they spent playing, time that i encouraged them to spend.
train_ted_1391_41	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1391_41.wav	174	(laughter) so let me go on the record and say, vulnerability is the birthplace of innovation, creativity and change. (applause) to create is to make something that has never existed before.	(laughter) so let me go on the record and say, vulnerability is the birthplace of innovation, creativity and change. (applause) to create is to make something that has never existed before.
train_ted_2333_30	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2333_30.wav	175	speaking with colum mccann that day, the penny finally dropped. "all experience is local," he said. "all identity is experience," i thought. "i'm not a national," i proclaimed onstage. "i'm a local.	speaking with colum mccann that day, the penny finally dropped. "all experience is local," he said. "all identity is experience," i thought. "i'm not a national," i proclaimed onstage. "i'm a local.
train_ted_1008_51	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1008_51.wav	176	the trees, by the way, are often preferred if they fork near the ground, that is to say, if they're trees you could scramble up if you were in a tight fix.	the trees, by the way, are often preferred if they fork near the ground, that is to say, if they're trees you could scramble up if you were in a tight fix.
train_ted_1743_75	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1743_75.wav	177	and you can literally draw joysticks and just find pacman on your computer and then just hook it up. (video game noises) and you know the little plastic drawers you can get at target?	and you can literally draw joysticks and just find pacman on your computer and then just hook it up. (video game noises) and you know the little plastic drawers you can get at target?
train_ted_1218_171	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1218_171.wav	178	ca: that would be a big story. (laughter) in your own mind, what do you believe the chances are that walking around on some other planet is non-carbon-based life, walking or oozing or something?	ca: that would be a big story. (laughter) in your own mind, what do you believe the chances are that walking around on some other planet is non-carbon-based life, walking or oozing or something?
train_ted_1009_88	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1009_88.wav	179	and at the end of each ride, we sit together and share moments in which those special words of the day popped up and made a difference, and these discussions can be extremely inspiring.	and at the end of each ride, we sit together and share moments in which those special words of the day popped up and made a difference, and these discussions can be extremely inspiring.
train_ted_155_109	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_155_109.wav	180	and i think if we can just admit that we're all trying to approximate the truth of our own communities, it will make for a much more nuanced and a much more interesting conversation.	and i think if we can just admit that we're all trying to approximate the truth of our own communities, it will make for a much more nuanced and a much more interesting conversation.
train_ted_145_160	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_145_160.wav	181	and we've done experiments that show that that's because the longer an ant stays outside, the more these simple hydrocarbons on its surface change, and so they come to smell different by doing different tasks.	and we've done experiments that show that that's because the longer an ant stays outside, the more these simple hydrocarbons on its surface change, and so they come to smell different by doing different tasks.
train_ted_1487_40	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1487_40.wav	182	now, the class ran 10 weeks, and in the end, about half of the 160,000 students watched at least one video each week, and over 20,000 finished all the homework, putting in 50 to 100 hours.	now, the class ran 10 weeks, and in the end, about half of the 160,000 students watched at least one video each week, and over 20,000 finished all the homework, putting in 50 to 100 hours.
train_ted_2390_114	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2390_114.wav	183	we think back in the glacial, from the analysis we've made in the corals, that the deep part of the southern ocean was very rich in carbon, and there was a low-density layer sitting on top.	we think back in the glacial, from the analysis we've made in the corals, that the deep part of the southern ocean was very rich in carbon, and there was a low-density layer sitting on top.
train_ted_2415_23	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2415_23.wav	184	these men, they blanketed the walls with a frieze of pure color, and in these stories you'll notice familiar landscapes, the artists using roman monuments or a tuscan landscape to render a faraway story, something much more familiar.	these men, they blanketed the walls with a frieze of pure color, and in these stories you'll notice familiar landscapes, the artists using roman monuments or a tuscan landscape to render a faraway story, something much more familiar.
train_ted_1314_27	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1314_27.wav	185	the revelation of 9 / 11 is that even if you are the most powerful nation on earth, nevertheless, those who inhabit that space can attack you even in your most iconic of cities one bright september morning.	the revelation of 9 / 11 is that even if you are the most powerful nation on earth, nevertheless, those who inhabit that space can attack you even in your most iconic of cities one bright september morning.
train_ted_2619_106	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2619_106.wav	186	because if we don't, we might end up feeling like aliens in organizations and societies that are full of smart machines that have no appreciation whatsoever for the unnecessary, the intimate, the incomplete and definitely not for the ugly.	because if we don't, we might end up feeling like aliens in organizations and societies that are full of smart machines that have no appreciation whatsoever for the unnecessary, the intimate, the incomplete and definitely not for the ugly.
train_ted_2226_60	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2226_60.wav	187	he wrote "the art of war," and if you see his statement underneath, it's along these lines: "attack him where he is unprepared, appear where you are not expected." not looking good so far for china and the united states.	he wrote "the art of war," and if you see his statement underneath, it's along these lines: "attack him where he is unprepared, appear where you are not expected." not looking good so far for china and the united states.
train_ted_677_41	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_677_41.wav	188	and there, in the town, he's approached by a dog who comes like this — one of these terrible dogs you can see in some poor countries, even in america, i think, in some areas — and he's looking just terrible.	and there, in the town, he's approached by a dog who comes like this — one of these terrible dogs you can see in some poor countries, even in america, i think, in some areas — and he's looking just terrible.
train_ted_442_2	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_442_2.wav	189	no, no, that's not true: i went in in 1956, came out in 1959, was working at the university of washington, and i came up with an idea, from reading a magazine article, for a new kind of a phonograph tone arm.	no, no, that's not true: i went in in 1956, came out in 1959, was working at the university of washington, and i came up with an idea, from reading a magazine article, for a new kind of a phonograph tone arm.
train_ted_688_35	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_688_35.wav	190	now, if i were to go into the same crowd and say, "i want to lecture you about justice and injustice," they would say, "thank you very much, we have other things to do." and that is the astonishing power of art.	now, if i were to go into the same crowd and say, "i want to lecture you about justice and injustice," they would say, "thank you very much, we have other things to do." and that is the astonishing power of art.
train_ted_2066_120	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2066_120.wav	191	and he had ptsd and also a fear of heights, because in vietnam, he had been rappelling backwards out of helicopters over the skids, and he was givena service dog named gander, a labradoodle, to help him with ptsd and his fear of heights.	and he had ptsd and also a fear of heights, because in vietnam, he had been rappelling backwards out of helicopters over the skids, and he was givena service dog named gander, a labradoodle, to help him with ptsd and his fear of heights.
train_ted_1953_113	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1953_113.wav	192	we think about it in terms of both things, and i think you can't have privacy without security, so let me just talk about security first, because you asked about snowden and all of that, and then i'll say a little bit about privacy.	we think about it in terms of both things, and i think you can't have privacy without security, so let me just talk about security first, because you asked about snowden and all of that, and then i'll say a little bit about privacy.
train_ted_1986_113	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1986_113.wav	193	we have an arch in our foot that acts like a spring, short toes that are better for pushing off than for grasping tree limbs, and when we run, we can turn our torso and our shoulders like this while keeping our heads straight.	we have an arch in our foot that acts like a spring, short toes that are better for pushing off than for grasping tree limbs, and when we run, we can turn our torso and our shoulders like this while keeping our heads straight.
train_ted_859_56	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_859_56.wav	194	so a few years ago, i asked myself, "can we take this one step further and treat other cancers, even in other species?" so here is a nine year-old boxer named milo, who had a very aggressive tumor called a malignant neurofibroma growing on his shoulder.	so a few years ago, i asked myself, "can we take this one step further and treat other cancers, even in other species?" so here is a nine year-old boxer named milo, who had a very aggressive tumor called a malignant neurofibroma growing on his shoulder.
train_ted_2098_95	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2098_95.wav	195	what's new is the scaling up and the faces of the doctors themselves: an elam graduate is more likely to be a she than a he; in the amazon, peru or guatemala, an indigenous doctor; in the usa, a doctor of color who speaks fluent spanish.	what's new is the scaling up and the faces of the doctors themselves: an elam graduate is more likely to be a she than a he; in the amazon, peru or guatemala, an indigenous doctor; in the usa, a doctor of color who speaks fluent spanish.
train_ted_1777_15	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1777_15.wav	196	unlike a normal frog, which lays its eggs in the water and goes away and wishes its froglets well, this frog swallowed its fertilized eggs, swallowed them into the stomach, where it should be having food, didn't digest the eggs, and turned its stomach into a uterus.	unlike a normal frog, which lays its eggs in the water and goes away and wishes its froglets well, this frog swallowed its fertilized eggs, swallowed them into the stomach, where it should be having food, didn't digest the eggs, and turned its stomach into a uterus.
train_ted_2435_74	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_2435_74.wav	197	now, people on the radio, especially on npr, are much more aware that they're going on the record, and so they're more careful about what they claim to be an expert in and what they claim to know for sure. do that. err on the side of caution.	now, people on the radio, especially on npr, are much more aware that they're going on the record, and so they're more careful about what they claim to be an expert in and what they claim to know for sure. do that. err on the side of caution.
train_ted_1758_54	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_1758_54.wav	198	they synchronize their sounds and their body postures to look bigger and sound stronger. (dolphins noises) now, these are bottlenose dolphins, and you'll see them starting to synchronize their behavior and their sounds. (dolphin noises) you see, they're synchronizing with their partner as well as the other dyad.	they synchronize their sounds and their body postures to look bigger and sound stronger. (dolphins noises) now, these are bottlenose dolphins, and you'll see them starting to synchronize their behavior and their sounds. (dolphin noises) you see, they're synchronizing with their partner as well as the other dyad.
train_ted_189_104	/mnt/zhangyuhao/MSP-ST/mustc/train/wav-split/train_ted_189_104.wav	199	and so we'll lose a little time. big deal. it doesn't make any difference. "so they gave the course of 10, and the first — the usual course, incidentally, was six to eight and still is six to eight. plugged me into the wires, put me to sleep, gave me the muscle relaxant.	and so we'll lose a little time. big deal. it doesn't make any difference. "so they gave the course of 10, and the first — the usual course, incidentally, was six to eight and still is six to eight. plugged me into the wires, put me to sleep, gave me the muscle relaxant.
