id	audio	n_frames	tgt_text	src_text
test_ted_1131_69	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_69.wav	210	La première est que nous n'évoluerons pas.	the first is that we will not evolve.
test_ted_1131_70	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_70.wav	148	Nous avons atteint une sorte d'équilibre.	we have reached a kind of equipoise.
test_ted_1131_71	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_71.wav	545	Et le raisonnement qui soutient ceci est que, premièrement, nous avons, à travers la médecine, réussi à préserver beaucoup de gênes qui autrement auraient été éliminés de la sélection et supprimés de la population.	and the reasoning behind that would be, first, we have, through medicine, managed to preserve a lot of genes that would otherwise be selected out and be removed from the population.
test_ted_1131_72	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_72.wav	524	Deuxièmement, en tant qu'espèce nous avons configuré notre environnement de manière telle que nous avons réussi à l'adapter à nous tout comme nous nous adaptons à lui.	and secondly, we as a species have so configured our environment that we have managed to make it adapt to us as well as we adapt to it.
test_ted_1131_73	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_73.wav	569	Et d'ailleurs, nous immigrons et circulons nous nous mélangeons tellement que nous ne pouvons plus garder l ’ isolation qui est nécessaire à l ’ évolution.	and by the way, we immigrate and circulate and intermix so much that you can't any longer have the isolation that is necessary for evolution to take place.
test_ted_1131_74	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_74.wav	437	Une deuxième possibilité est qu ’ il y ait une évolution de type traditionnel, naturelle, imposée par les forces de la nature.	a second possibility is that there will be evolution of the traditional kind, natural, imposed by the forces of nature.
test_ted_1131_75	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_75.wav	347	Et la discussion ici serait que les engrenages de l ’ évolution tournent lentement, mais inexorablement.	and the argument here would be that the wheels of evolution grind slowly, but they are inexorable.
test_ted_1131_76	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_76.wav	616	Et pour ce qui est de l'isolation, quand en tant qu ’ espèce nous coloniserons des planètes lointaines, nous aurons l'isolation et les changements de l ’ environnement qui pourraient produire une évolution de manière naturelle.	and as far as isolation goes, when we as a species do colonize distant planets, there will be the isolation and the environmental changes that could produce evolution in the natural way.
test_ted_1131_77	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_77.wav	288	Mais il y a une troisième possibilité, une possibilité attrayante, intrigante et effrayante.	but there's a third possibility, an enticing, intriguing and frightening possibility.
test_ted_1131_78	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_78.wav	664	Je l ’ appelle néo-évolution — la nouvelle évolution qui n ’ est pas simplement naturelle, mais guidée et choisie par nous-mêmes les individus dans les choix que nous ferons.	i call it neo-evolution — the new evolution that is not simply natural, but guided and chosen by us as individuals in the choices that we will make.
test_ted_1131_79	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_79.wav	104	Comment cela peut-il arriver ?	now how could this come about?
test_ted_1131_80	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_80.wav	128	Comment se pourrait-il que nous le fassions ?	how could it be possible that we would do this?
test_ted_1131_81	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_81.wav	452	Considérez d'abord le fait que les gens aujourd ’ hui, dans certaines cultures, font des choix quant à leur progéniture.	consider, first, the reality that people today, in some cultures, are making choices about their offspring.
test_ted_1131_82	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_82.wav	212	Dans certaines cultures, ils choisissent d ’ avoir plus de garçons que de filles.	they're, in some cultures, choosing to have more males than females.
test_ted_1131_83	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_83.wav	261	Ce n ’ est pas nécessairement bien pour la société, mais c ’ est ce que les individus et la famille choisissent.	it's not necessarily good for the society, but it's what the individual and the family are choosing.
test_ted_1131_84	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_84.wav	834	Pensez également, si jamais vous aviez la possibilité de choisir, de ne pas seulement choisir le sexe de votre enfant, mais pour vous dans votre corps de faire des ajustements génétiques qui pourraient guérir ou prévenir des maladies.	think also, if it were possible ever for you to choose, not simply to choose the sex of your child, but for you in your body to make the genetic adjustments that would cure or prevent diseases.
test_ted_1131_85	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_85.wav	463	Que se passerait-il si vous pouviez faire les changements génétiques pour éliminer le diabète ou l ’ Alzheimer ou réduire le risque de cancer ou éliminer les infarctus ?	what if you could make the genetic changes to eliminate diabetes or alzheimer's or reduce the risk of cancer or eliminate stroke?
test_ted_1131_86	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_86.wav	287	Vous ne voudriez pas faire ces changements dans vos gênes ?	wouldn't you want to make those changes in your genes?
test_ted_1131_87	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_87.wav	377	Si nous nous projetons dans l'avenir, ce genre de changements sera de plus en plus possible.	if we look ahead, these kind of changes are going to be increasingly possible.
test_ted_1131_88	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_88.wav	314	Le Projet Génome Humain a débuté en 1990, et il lui a fallu 13 ans.	the human genome project started in 1990, and it took 13 years.
test_ted_1131_89	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_89.wav	163	Il a coûté 2,7 milliards de dollars.	it cost 2.7 billion dollars.
test_ted_1131_90	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_90.wav	372	L ’ année après sa clôture en 2004 vous pouviez faire le même boulot pour 20 millions de dollars en trois ou quatre mois.	the year after it was finished in 2004, you could do the same job for 20 million dollars in three to four months.
test_ted_1131_91	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_91.wav	432	Aujourd ’ hui vous pouvez faire une séquence complète des trois milliards de paire du génome humain pour environ 20 000 dollars en une semaine environ.	today, you can have a complete sequence of the three billion base pairs in the human genome at a cost of about 20,000 dollars and in the space of about a week.
test_ted_1131_92	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_92.wav	438	9a ne prendra pas longtemps avant que la réalité ne soit le génome humain à 1 000 dollars, et ce sera de plus en plus à la portée de tous.	it won't be very long before the reality will be the 1,000-dollar human genome, and it will be increasingly available for everyone.
test_ted_1131_93	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_93.wav	2599	Il y a juste une semaine, la National Academy of Engineering a décerné son Prix Draper à Francis Arnold et Willem Stemmer, deux scientifiques qui ont développé des techniques chacun de son côté pour encourager le processus naturel de l ’ évolution à aller plus vite pour nous amener aux protéines souhaitées de manière plus efficace — ce que Frances Arnold appelle "l'évolution dirigée" Il y a deux ans, le Prix Lasker a été décerné au scientifique Shinya Yamanaka pour ses recherches où il a pris une cellule de peau humaine adulte, un fibroblaste, et en ne manipulant que quatre gènes, il a amené la cellule à redevenir une cellule souche — une cellule potentiellement capable de devenir n ’ importe quelle cellule de notre corps.	just a week ago, the national academy of engineering awarded its draper prize to francis arnold and willem stemmer, two scientists who independently developed techniques to encourage the natural process of evolution to work faster and to lead to desirable proteins in a more efficient way — what frances arnold calls "directed evolution." a couple of years ago, the lasker prize was awarded to the scientist shinya yamanaka for his research in which he took an adult skin cell, a fibroblast, and by manipulating just four genes, he induced that cell to revert to a pluripotential stem cell — a cell potentially capable of becoming any cell in your body.
test_ted_1131_94	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_94.wav	659	Ces changements arrivent. La même technologie qui a produit l ’ insuline humaine dans les bactéries peut faire des virus qui non seulement nous protégerons contre eux-mêmes, mais produiront une immunité contre d ’ autres virus.	these changes are coming. the same technology that has produced the human insulin in bacteria can make viruses that will not only protect you against themselves, but induce immunity against other viruses.
test_ted_1131_95	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_95.wav	497	Croyez-le ou non, des expérimentations sont en cours avec les vaccins contre la grippe élevés dans des cellules d ’ un plant de tabac.	believe it or not, there's an experimental trial going on with vaccine against influenza that has been grown in the cells of a tobacco plant.
test_ted_1131_96	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_96.wav	118	Pouvez-vous imaginer quelque chose de bon qui viennent du tabac ?	can you imagine something good coming out of tobacco?
test_ted_1131_97	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_97.wav	305	C ’ est une réalité aujourd ’ hui, et dans le futur, ce sera d'autant plus possible.	these are all reality today, and [in] the future, will be evermore possible.
test_ted_1131_98	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_98.wav	218	Imaginez alors deux autres petits changements.	imagine then just two other little changes.
test_ted_1131_99	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_99.wav	294	Vous pouvez changer les cellules de votre corps, et si vous pouviez changer les cellules de votre progéniture ?	you can change the cells in your body, but what if you could change the cells in your offspring?
test_ted_1131_100	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_100.wav	662	Si vous pouviez changer le sperme et les ovaires, ou changer l ’ œuf fécondé, et donner à votre progéniture de meilleures chances d ’ une vie en bonne santé — éliminer le diabète, éliminer l ’ hémophilie, réduire le risque de cancer ?	what if you could change the sperm and the ova, or change the newly fertilized egg, and give your offspring a better chance at a healthier life — eliminate the diabetes, eliminate the hemophilia, reduce the risk of cancer?
test_ted_1131_101	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_101.wav	102	Qui ne veut pas un enfant en meilleure santé ?	who doesn't want healthier children?
test_ted_1131_102	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_102.wav	962	Et ensuite, cette même technologie analytique, ce même appareil scientifique qui peut produire les changements pour prévenir les maladies, nous permettra également d ’ avoir des super-attributs, des hyper-capacités — cette meilleure mémoire.	and then, that same analytic technology, that same engine of science that can produce the changes to prevent disease, will also enable us to adopt super-attributes, hyper-capacities — that better memory.
test_ted_1131_103	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_103.wav	383	Pourquoi ne pas avoir l ’ esprit vif de Ken Jennings, en particulier si vous pouvez l ’ augmenter avec la génération suivante de la machine Watson ?	why not have the quick wit of a ken jennings, especially if you can augment it with the next generation of the watson machine?
test_ted_1131_104	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_104.wav	265	Pourquoi ne pas avoir cette réaction musculaire rapide qui nous permettrait de courir plus vite et plus longtemps ?	why not have the quick twitch muscle that will enable you to run faster and longer?
test_ted_1131_105	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_105.wav	130	Pourquoi ne pas vivre plus longtemps ?	why not live longer?
test_ted_1131_106	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_106.wav	101	Ces deux-là seront irrésistibles.	these will be irresistible.
test_ted_1131_107	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_107.wav	734	Et pendant que nous sommes à un point où nous pouvons le transmettre à la génération suivante, et nous pouvons adopter les attributs que nous voulons, nous aurons transformé une évolution à l'ancienne en une néo-évolution.	and when we are at a position where we can pass it on to the next generation, and we can adopt the attributes we want, we will have converted old-style evolution into neo-evolution.
test_ted_1131_108	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_108.wav	473	Nous prendrons un processus qui nécessite normalement 100 000 ans, et nous le comprimerons à un millier d ’ années — peut-être même dans les 100 prochaines années.	we'll take a process that normally might require 100,000 years, and we can compress it down to a thousand years — and maybe even in the next 100 years.
test_ted_1131_109	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_109.wav	425	Ce sont des choix que vos petits-enfants, ou leurs petits-enfants, auront à faire.	these are choices that your grandchildren, or their grandchildren, are going to have before them.
test_ted_1131_110	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_110.wav	435	Utiliserons-nous ces choix pour faire une meilleure société, plus prospère, mieux intentionnée ?	will we use these choices to make a society that is better, that is more successful, that is kinder?
test_ted_1131_111	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_111.wav	365	Ou bien choisirons-nous des attributs que nous voulons pour certains de nous, et pas pour d ’ autres ?	or, will we selectively choose different attributes that we want for some of us and not for others of us?
test_ted_1131_112	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_112.wav	418	Ferons-nous une société plus ennuyeuse et plus uniforme, ou plus robuste et plus versatile ?	will we make a society that is more boring and more uniform, or more robust and more versatile?
test_ted_1131_113	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_113.wav	179	C ’ est le genre de questions auxquelles nous serons confrontés	these are the kinds of questions that we will have to face.
test_ted_1131_114	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_114.wav	530	Et encore plus profondément, serons-nous capable de développer la sagesse, et hériter la sagesse, dont nous aurons besoin pour faire ces choix plus sagement ?	and most profoundly of all, will we ever be able to develop the wisdom, and to inherit the wisdom, that we'll need to make these choices wisely?
test_ted_1131_115	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_115.wav	338	Pour le meilleur et pour le pire, et plus tôt que vous ne le pensez, nous devrons faire ces choix.	for better or worse, and sooner than you may think, these choices will be up to us.
test_ted_1131_116	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1131_116.wav	647	Merci	thank you.
test_ted_1137_0	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_0.wav	1297	Bonjour, tout le monde. J'ai quelque chose à vous montrer. (Rires) Imaginez que c'est un pixel, un pixel qui vole.	good afternoon, everybody. i've got something to show you. (laughter) think about this as a pixel, a flying pixel.
test_ted_1137_1	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_1.wav	142	C'est ce que nous appelons, dans notre laboratoire, du design sensible.	this is what we call, in our lab, sensible design.
test_ted_1137_2	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_2.wav	53	Permettez-moi de vous en parler un peu.	let me tell you a bit about it.
test_ted_1137_3	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_3.wav	710	Si vous prenez cette photo - je suis italien à l'origine, et chaque garçon en Italie grandit avec cette photo sur le mur de sa chambre. Mais la raison pour laquelle je vous montre ça c'est que quelque chose de très intéressant s'est passé en course de Formule 1 au cours des deux dernières décennies.	now if you take this picture — i'm italian originally, and every boy in italy grows up with this picture on the wall of his bedroom — but the reason i'm showing you this is that something very interesting happened in formula 1 racing over the past couple of decades.
test_ted_1137_4	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_4.wav	405	Il y a quelque temps, si vous vouliez gagner une course de Formule 1, vous preniez un budget, et vous misiez votre budget sur un bon conducteur et une bonne voiture.	now some time ago, if you wanted to win a formula 1 race, you take a budget, and you bet your budget on a good driver and a good car.
test_ted_1137_5	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_5.wav	159	Et si la voiture et le chauffeur étaient assez bons, alors vous gagniez la course.	and if the car and the driver were good enough, then you'd win the race.
test_ted_1137_6	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_6.wav	1173	Or, aujourd'hui, si vous voulez gagner la course, il vous faut en fait aussi quelque chose comme ça - quelque chose qui surveille la voiture en temps réel, possède quelques milliers de capteurs collecte les informations de la voiture, transmet ces informations au système, puis les traite et les utilise pour revenir à la voiture avec des décisions et changer les choses en temps réel pendant que les informations sont recueillies.	now today, if you want to win the race, actually you need also something like this — something that monitors the car in real time, has a few thousand sensors collecting information from the car, transmitting this information into the system, and then processing it and using it in order to go back to the car with decisions and changing things in real time as information is collected.
test_ted_1137_7	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_7.wav	234	C'est ce qu'en termes d'ingénierie, on pourrait appeler un système de contrôle en temps réel.	this is what, in engineering terms, you would call a real time control system.
test_ted_1137_8	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_8.wav	279	Et au fond, c'est un système constitué de deux composantes - une composante de détection et une d'actionnement.	and basically, it's a system made of two components — a sensing and an actuating component.
test_ted_1137_9	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_9.wav	298	Ce qui est intéressant aujourd'hui est que de véritables systèmes de contrôle en temps réel commencent à entrer dans nos vies.	what is interesting today is that real time control systems are starting to enter into our lives.
test_ted_1137_10	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_10.wav	327	Nos villes, au cours des dernières années, ont été complètement recouvertes de réseaux, d'électronique.	our cities, over the past few years, just have been blanketed with networks, electronics.
test_ted_1137_11	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_11.wav	113	Elles deviennent comme des ordinateurs à l'air libre.	they're becoming like computers in open air.
test_ted_1137_12	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_12.wav	310	Et, comme les ordinateurs à l'air libre, elles commencent à répondre d'une manière différente pour pouvoir être détectées et pour être actionnées.	and, as computers in open air, they're starting to respond in a different way to be able to be sensed and to be actuated.
test_ted_1137_13	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_13.wav	98	Si nous réparons les villes, en fait ce n'est pas rien.	if we fix cities, actually it's a big deal.
test_ted_1137_14	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_14.wav	401	Soit dit en passant, je voulais mentionner, que les villes ne représentent que 2 % de la croûte terrestre, mais 50 % de la population mondiale.	just as an aside, i wanted to mention, cities are only two percent of the earth's crust, but they are 50 percent of the world's population.
test_ted_1137_15	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_15.wav	294	Elles représentent 75 % de la consommation d'énergie - jusqu'à 80 % des émissions de CO2.	they are 75 percent of the energy consumption — up to 80 percent of co2 emissions.
test_ted_1137_16	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_16.wav	145	Donc, si nous pouvons faire quelque chose avec les villes, ce n'est pas rien.	so if we're able to do something with cities, that's a big deal.
test_ted_1137_17	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_17.wav	316	Au-delà des villes, toute cette détection et cet actionnement entre dans nos objets quotidiens.	beyond cities, all of this sensing and actuating is entering our everyday objects.
test_ted_1137_18	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_18.wav	304	Ça vient d'une exposition que Paola Antonelli organise au MoMA plus tard cette année, durant l'été.	that's from an exhibition that paola antonelli is organizing at moma later this year, during the summer.
test_ted_1137_19	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_19.wav	249	Elle s'intitule "Talk to Me". Eh bien nos objets, notre environnement, commencent à nous répondre.	it's called "talk to me." well our objects, our environment is starting to talk back to us.
test_ted_1137_20	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_20.wav	309	Dans un sens, c'est presque comme si chaque atome là dehors devenait à la fois un capteur et un actionneur.	in a certain sense, it's almost as if every atom out there were becoming both a sensor and an actuator.
test_ted_1137_21	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_21.wav	291	Et c'est train de changer radicalement l'interaction que nous, humains, avons avec l'environnement là dehors.	and that is radically changing the interaction we have as humans with the environment out there.
test_ted_1137_22	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_22.wav	784	Dans un certain sens, c'est presque comme dans le vieux rêve de Michel-Ange... vous savez, quand Michel-Ange a sculpté le Moïse, à la fin, il dit qu'il a pris le marteau, il l'a jeté à Moïse - en fait vous pouvez encore voir un petit éclat dessous - et a dit, crié, "Perché Parli non ?	in a certain sense, it's almost as if the old dream of michelangelo... you know, when michelangelo sculpted the moses, at the end it said that he took the hammer, threw it at the moses — actually you can still see a small chip underneath — and said, shouted, "perché non parli?
test_ted_1137_23	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_23.wav	251	Pourquoi ne parles-tu pas ? "Eh bien aujourd'hui, pour la première fois, notre environnement commence à nous répondre.	why don't you talk? "well today, for the first time, our environment is starting to talk back to us.
test_ted_1137_24	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_24.wav	263	Et je vais vous montrer quelques exemples - là encore, avec cette idée de détecter et d'actionner notre environnement.	and i'll show just a few examples — again, with this idea of sensing our environment and actuating it.
test_ted_1137_25	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_25.wav	344	Commençons par la détection. Eh bien le premier projet que je voulais partager avec vous est en fait l'un des premiers projets de notre laboratoire.	let's starting with sensing. well, the first project i wanted to share with you is actually one of the first projects by our lab.
test_ted_1137_26	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_26.wav	138	Il a pris quatre ans et demi en Italie.	it was four and a half years ago in italy.
test_ted_1137_27	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_27.wav	795	Et ce que nous y avons fait c'était en fait utiliser un nouveau type de réseau à l'époque qui avait été déployé partout dans le monde - c'est un réseau de téléphonie cellulaire - et l'utilisation des informations anonymes et agrégées à partir de ce réseau, qui sont recueillies de toute façon par l'opérateur afin de comprendre comment la ville fonctionne.	and what we did there was actually use a new type of network at the time that had been deployed all across the world — that's a cellphone network — and use anonymous and aggregated information from that network, that's collected anyway by the operator, in order to understand how the city works.
test_ted_1137_28	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_28.wav	146	L'été a été un été de chance - 2006.	the summer was a lucky summer — 2006.
test_ted_1137_29	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_29.wav	102	C'est quand l'Italie a remporté la Coupe du Monde.	it's when italy won the soccer world cup.
test_ted_1137_30	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_30.wav	226	Certains d'entre vous se souviennent peut-être, c'était Italie - France, puis Zidane à la fin, le coup de boule.	some of you might remember, it was italy and france playing, and then zidane at the end, the headbutt.
test_ted_1137_31	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_31.wav	83	Et enfin bref, l'Italie a gagné à la fin.	and anyway, italy won at the end.
test_ted_1137_33	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_33.wav	389	Maintenant, regardez ce qui s'est passé ce jour-là rien qu'en surveillant l'activité sur le réseau.	now look at what happened that day just by monitoring activity happening on the network.
test_ted_1137_34	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_34.wav	55	Ici vous pouvez voir la ville.	here you see the city.
test_ted_1137_35	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_35.wav	274	Vous voyez le Colisée au milieu, le Tibre.	you see the colosseum in the middle, the river tiber.
test_ted_1137_36	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_36.wav	104	C'est le matin, avant le match.	it's morning, before the match.
test_ted_1137_37	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_37.wav	75	Vous voyez le minutage en haut.	you see the timeline on the top.
test_ted_1137_38	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_38.wav	198	Début d'après midi, les gens ici et là qui téléphonent et se déplacent.	early afternoon, people here and there, making calls and moving.
test_ted_1137_39	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_39.wav	563	Le match commence - silence. La France marque. l'Italie marque. La mi-temps, les gens passent un coup de fil rapide et vont aux toilettes. Deuxième mi-temps. Fin du temps réglementaire.	the match begins — silence. france scores. italy scores. halftime, people make a quick call and go to the bathroom. second half. end of normal time.
test_ted_1137_40	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_40.wav	102	Première prolongation, deuxième prolongation.	first overtime, second.
test_ted_1137_41	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_41.wav	639	Zidane, le coup de boule dans un instant. L'Italie gagne. Oui. (Rires) (Applaudissements) Eh bien, cette nuit-là, tout le monde est allé célébrer dans le centre.	zidane, the headbutt in a moment. italy wins. yeah. (laughter) (applause) well, that night, everybody went to celebrate in the center.
test_ted_1137_42	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_42.wav	45	Vous avez vu le grand pic.	you saw the big peak.
test_ted_1137_43	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_43.wav	330	Le lendemain, tout le monde s'est rendu au centre pour rencontrer l'équipe gagnante et le Premier ministre de l'époque.	the following day, again everybody went to the center to meet the winning team and the prime minister at the time.
test_ted_1137_44	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_44.wav	66	Et puis tout le monde s'est déplacé vers le bas.	and then everybody moved down.
test_ted_1137_45	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_45.wav	408	Vous voyez l'image de l'endroit appelé Circo Massimo, où, depuis l'époque romaine, les gens vont pour célébrer - pour faire une grande fête, et vous voyez le pic à la fin de la journée.	you see the image of the place called circo massimo, where, since roman times, people go to celebrate, to have a big party, and you see the peak at the end of the day.
test_ted_1137_46	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_46.wav	298	Eh bien, c'est juste un exemple de la façon dont nous pouvons sentir la ville aujourd'hui, comme nous n'aurions pas pu le faire il y a seulement quelques années.	well, that's just one example of how we can sense the city today in a way that we couldn't have done just a few years ago.
test_ted_1137_47	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_47.wav	318	Un autre exemple de détection rapide : il ne s'agit pas de personnes, mais de choses que nous utilisons et consommons.	another quick example about sensing: it's not about people, but about things we use and consume.
test_ted_1137_48	/mnt/zhangyh/DATA/mustc-enfr/tst-COMMON-split/wav-split/test_ted_1137_48.wav	218	Eh bien aujourd'hui, nous savons tout la provenance de nos objets.	well today, we know everything about where our objects come from.
